,FSN_E_l,GPeTI_E_l,GPeTA_E_l,D1_V_peak,D1_ada_b,SNR_E_l,FSN->FSN_weight,GPeTA->FSN_weight,GPeTI->FSN_weight,GPeTA->GPeTA_weight,GPeTA->GPeTI_weight,GPeTI->GPeTI_weight,GPeTI->GPeTA_weight,D2->GPeTI_weight,STN->GPeTA_weight,STN->GPeTI_weight,FSN->D2_connectivity,D1->D1_connectivity,D1->D2_connectivity,D2->D1_connectivity,D2->D2_connectivity,D1->D1_weight,D1->D2_weight,D2->D1_weight,D2->D2_weight,GPeTA->D1_weight,D1->SNR_weight,GPeTI->STN_weight,D1_norm_beta_power,D1_beta_power,D1_fmax,D1_fmean,D1_entropy,D2_norm_beta_power,D2_beta_power,D2_fmax,D2_fmean,D2_entropy,FSN_norm_beta_power,FSN_beta_power,FSN_fmax,FSN_fmean,FSN_entropy,GPeTI_norm_beta_power,GPeTI_beta_power,GPeTI_fmax,GPeTI_fmean,GPeTI_entropy,GPeTA_norm_beta_power,GPeTA_beta_power,GPeTA_fmax,GPeTA_fmean,GPeTA_entropy,STN_norm_beta_power,STN_beta_power,STN_fmax,STN_fmean,STN_entropy,SNR_norm_beta_power,SNR_beta_power,SNR_fmax,SNR_fmean,SNR_entropy
10,0.053947343292824114,0.0925027717855596,0.008227849719985199,0.07535535729041723,0.01660614121104964,0.025113404200816446,0.003410860540843559,0.06880128433420479,0.032828737620754334,0.0770334239868167,0.011028863337428835,0.013600854882161069,0.0914149929190756,0.034235112866309335,0.022351024861306655,0.0117872790652888,0.017122053250100376,0.04825621594343439,0.012335906016453776,0.05123077536342433,0.03610355331993684,0.057531578234597355,0.056485649762025504,0.06973434860226113,0.052629828751676246,0.07107130359291551,0.07689508915701218,0.010436246540392886,0.7448972467496111,1244.3632596351945,14.5,32.71196480686233,1.6460735565389706,0.7328676605678948,182.50111317023539,14.5,33.05093230590843,1.932300821570655,0.6864710546893261,30.81967019824988,14.5,35.78174866379415,2.5674169167839462,0.6038108884176423,428.26492752994034,14.5,33.56067553091087,2.9889944050202715,0.5827539997814051,16.586414807126104,14.5,41.121810750121654,3.2702860293021025,0.5972206648987545,17.9716791391615,14.5,33.36027441875177,3.2371414992469987,0.7615326979021226,28371.43414600954,14.5,36.18408396800906,1.882915879234761
11,0.013599028622159358,0.07453739415361624,0.07201268050673264,0.019936422947892947,0.00521347449510564,0.08908706794927702,0.05663325167587187,0.03533276082542354,0.047939902487103905,0.08170919361577397,0.005924239280508566,0.03447722363640106,0.08769706867821972,0.05501297180573198,0.03710936774395006,0.05161720388716963,0.005154856726473256,0.016200624236260584,0.0038419183467086893,0.08468074938489496,0.07621766098752675,0.09193363252584648,0.007970947752390954,0.004534799332114613,0.08855740784518126,0.05707974559464216,0.008979572575889258,0.08686883494246452,0.7528589237513257,1295.2739586720982,14.5,32.322461916849775,1.5720732370917965,0.7331638959160959,180.79053849564053,14.5,32.55746068318834,1.8802493932733386,0.6775855140373478,29.836013890710966,14.5,35.485735543241525,2.642054962259838,0.6000972803121011,435.05337391125283,14.5,32.96904770971496,3.0044348064196247,0.5782053030786176,19.95758970114413,14.5,40.649273518160456,3.031964633964628,0.6102774577928968,17.891611864312218,14.5,32.921830025827035,3.180596015924306,0.7641758606714014,28634.68221596705,14.5,35.57173808080228,1.7905332276639003
12,0.003458453538563118,0.002815220153068787,0.09294200090496924,0.013773675466145281,0.0892331666775722,0.0365277158297128,0.033187512722804596,0.028890190713104655,0.013236132603023781,0.06759919421099511,0.10157507686462564,0.08000744174053773,0.018599544787335595,0.02207427625666046,0.08100135485744417,0.006152004813614054,0.024494203718397875,0.02945964624114601,0.058556198694634264,0.06342339045439906,0.06934846340630876,0.05065807452338115,0.026076300440914933,0.007662910113568351,0.08316028536629827,0.011442149859946626,0.018524284416620414,0.053745925018079975,0.7992165532836054,1516.1969406798924,14.5,31.669705706423002,1.5642910338009723,0.7711005506414564,204.69260961158304,14.5,31.921443404548913,1.8970684066399681,0.6931743394640236,29.883076549325168,14.5,34.163675706114404,2.5120177853157064,0.6209521899565812,469.9772752071339,14.5,32.36366349702408,3.000783730936196,0.530951312206803,18.84909909918178,14.5,38.76129613421094,3.0769691894839077,0.6358282175353135,20.267041344733137,14.5,32.52174628712212,3.150934796280188,0.7621834136461938,29484.574102624258,14.5,33.82806407002041,1.7956383759704126
13,0.008078721199188205,0.05544701207022299,0.01230355980938136,0.08364738364793758,0.03703259932616885,0.04036045943517711,0.049274653816127126,0.04163493141382847,0.007032267086540055,0.09394238141634839,0.05154212139857635,0.0802773762112487,0.09328087067780044,0.061249678345503655,0.06433375930014498,0.04661977937779965,0.05411682527579409,0.05326852053544966,0.06473662713178167,0.04328777617638132,0.07989356694793745,0.005812354048754728,0.09957405311192631,0.08460882432640754,0.03576978646467062,0.08188809894296269,0.06414274311779454,0.09073737310202941,0.7589107023298226,1388.9481233762601,14.5,32.46579654684528,1.581946897290375,0.7386486605739272,197.87069585982823,14.5,32.46404737563371,1.8411365477028991,0.6968440200404504,31.505745949061932,14.5,35.36032137142148,2.4955716643367793,0.604587503137479,457.78598378067545,14.5,32.941239630267994,2.9352598129871788,0.579483626890221,17.773627624942453,14.5,40.83522624011957,3.1306526559631602,0.6136641084280451,18.9913109464207,14.5,33.23692557892285,3.18857521785571,0.7640420894963769,29368.6250745441,14.5,35.312506144667736,1.789891575825245
14,0.02259163489677933,0.08161945555413715,0.046187568424273476,0.08606446619881941,0.04283733213751032,0.03860589608236872,0.03684711362256769,0.09370344680929005,0.09884967235900417,0.012316497991841452,0.0933631822473002,0.02565787384283562,0.06892369354738162,0.0677859862373704,0.005254834431167851,0.03267005804539501,0.09282062030539269,0.03517486144188149,0.01672100531203239,0.08305191022567454,0.015112701281534469,0.07773085830823112,0.10153633055161734,0.08175197850002688,0.053823195270314685,0.09060134469442345,0.07193324299219986,0.09909577069485678,0.8173113041011828,1199.9143305852995,14.5,31.561478128426803,1.6494967294051341,0.7990682500767106,202.99013988139237,14.5,31.715783683128535,1.889371551947236,0.699289832242261,30.943515372996828,14.5,33.285617218914304,2.602797977699992,0.6021765445514426,460.0423954498793,14.5,31.877971297151976,3.2454177280057572,0.53129219854546,16.38435064061358,14.5,37.441390274206555,3.1064711097937914,0.6564465060326731,18.725509092270137,14.5,31.883616856161417,3.1743668649170824,0.7704832161664698,28970.595241240153,14.5,33.59342920777415,1.8279410731985042
15,0.015918001811745706,0.0724915714345291,0.014825589673899686,0.05331679159136765,0.09645918751861698,0.08231413366415964,0.011334334713989466,0.07057416835212742,0.03635381491371767,0.016844368084970293,0.017450444638353477,0.04110855616637134,0.08301557388093764,0.028986073838519342,0.006513511276682468,0.08164886187049152,0.07011203284303172,0.01493444020214768,0.060564877985305486,0.08349667335809242,0.0970628183745398,0.07158223633270912,0.056001310341054655,0.09650758630887141,0.0873577210617137,0.09180566851551142,0.025580504945449854,0.016686180812974558,0.7514542145152868,1254.2121013812584,14.5,32.38302867194136,1.6471892145138236,0.7339772272574838,178.40702615954706,14.5,32.393673849481914,1.9027025362973025,0.6895695450874578,31.517553237860415,14.5,35.32043717959431,2.590252066074349,0.6075937081566463,434.7559359991316,14.5,33.11287154822034,2.9813664181874913,0.5744283844339875,17.203529085938946,14.5,40.606492707831606,3.217200417247253,0.6028701175386274,19.235062058592074,14.5,33.130395630527886,3.270007244972815,0.7606030582470874,28904.102955886563,14.5,35.48492955753305,1.8725592797500976
16,0.07146401165753331,0.09382687429625505,0.03847432066794707,0.02703402370459308,0.06823102386652195,0.08711590773447271,0.0349778418389732,0.0771381427586952,0.08014604044571798,0.06181998858024579,0.06713224412009204,0.09191402172174956,0.040109986419933685,0.017965599569601066,0.01964814747395823,0.019968676379743443,0.09268490414560399,0.04892656155405588,0.03526782929988467,0.0510018579364319,0.035737214933902604,0.023080971075727007,0.07571870867257981,0.05032399276876779,0.08886533443116237,0.06360109562146707,0.05660759743470434,0.055578206423178546,0.7697397737964919,1315.0138992190225,14.5,32.49892439053866,1.6202757719831609,0.7454799564958277,192.73792938536621,14.5,32.50630465959959,1.8978136997734287,0.6867163039456683,33.400197129301716,14.5,34.90067686792633,2.545581656509912,0.6238988709114557,464.8088181281163,14.5,32.88834883916474,2.887847029582444,0.5588110413182508,17.134675038905662,14.5,40.08783029877507,3.089017821419173,0.6227332108896845,19.819021834223634,14.5,32.76101123810764,3.150790942472733,0.7592070889243769,29403.899479326145,14.5,35.109121414670966,1.8058156171166344
17,0.09300802079597456,0.02723987381208661,0.07262064744804016,0.028071093946735945,0.06917699601098601,0.0316791109140013,0.0360513460629688,0.03057870563515983,0.0777986424810675,0.005286570482584137,0.01698034058051142,0.07412685365095345,0.045523737745990465,0.08105109609124986,0.09646408186318112,0.056008541456688335,0.0773750179935623,0.09379916811208569,0.019132386949695303,0.003954100811285853,0.00417911803500539,0.055719627491735924,0.09787635476832107,0.09632876015004443,0.020354653385011003,0.004031749395385371,0.0201242401142541,0.09309152309931479,0.7986244741722734,1141.8746729172783,14.5,31.79019079265536,1.6862319537934578,0.7759592813712911,175.49250688599102,14.5,31.67721184693812,1.9489509966743233,0.6923247529803731,30.04477097273143,14.5,33.906990192382665,2.6395273313826184,0.6418194644598483,445.69910196571806,14.5,32.202125376955,2.917418621567375,0.541639374672733,15.155088018074682,14.5,38.36878038237988,3.2860359331798934,0.630340755630841,18.283042201016077,14.5,32.189715161931545,3.2807357601861247,0.7667075830759218,27638.801425814137,14.5,34.39642010772555,1.8717254592260926
18,0.09724975654910381,0.04723289576773636,0.01680168988421514,0.06306301860125814,0.05699174080942424,0.09258948988994382,0.05270393065080105,0.024650793501167265,0.047988703024591225,0.031958082684531625,0.0225101937260044,0.043848444946641016,0.019249211874604266,0.02199346150921727,0.01582827615795246,0.012384219282400744,0.08311875668309374,0.034071245530610625,0.01004509948714901,0.0344712082066545,0.014585479530988842,0.10229195911480421,0.016601458462348527,0.016845205663002467,0.03789444679171068,0.08353809063888565,0.06208787063779021,0.048194753976819014,0.7678781482617677,1067.0720042460512,14.5,32.20300381484252,1.647195073991278,0.7480907209946002,165.33978080693373,14.5,32.27206836278222,1.9122546383048973,0.68302381833562,30.508030840573944,14.5,34.687068351411824,2.5824919693277057,0.598630963467398,431.5459887310151,14.5,32.8945328311698,3.0972183200100774,0.5472293394527337,13.35272172115309,14.5,39.48256815388012,3.2914861702412868,0.6090473271681593,18.08041775836648,14.5,32.74631518832277,3.275644253718046,0.756534171336438,27498.793655965455,14.5,35.253405923389536,1.8716067813180435
19,0.006855133015889581,0.02882487070314845,0.06319598311329142,0.015801177522362972,0.0644661735299892,0.012028505215129721,0.02308762898578127,0.05103268131592429,0.05711918430263511,0.08569375397474954,0.05783766860627752,0.01286605185893494,0.09012750068616945,0.03814451981292882,0.016467720334546965,0.06430875305422258,0.08763168000042992,0.09573644015435084,0.05081053092247242,0.039273282012170896,0.04106356188390581,0.04559897566827899,0.09771775617820636,0.09449003044864554,0.07248695094338146,0.03254947673391251,0.03485840342127522,0.06935030248196565,0.861801625539841,1153.1315527238066,14.5,31.00720858166047,1.6477465331303263,0.8408021472760538,176.57801943592537,14.5,30.98362306782927,1.9097131400812657,0.7083782043686935,28.91307055214279,14.5,32.81648688134776,2.6271116111953083,0.6943924394343711,443.3772999594369,14.5,31.272286686563668,2.862143858868694,0.5448106062670653,16.614949257282518,14.5,35.82386804883407,3.0677768969462815,0.6610162367565667,18.492561243331643,14.5,31.587597728828133,3.3375113826145157,0.787924128524414,28159.832346170424,14.5,32.900897285981294,1.8426567404634977
20,0.06443799961298084,0.12962108631635472,0.06185987228235865,0.15098043514569445,0.135250219280779,0.05778514739054704,0.0844691640808485,0.14941255420819935,0.1513643436311823,0.12695196119320784,0.09751316377514915,0.08037028757198171,0.14786430193552574,0.11479438346673945,0.09969292697657266,0.10708507281667876,0.07200386085326743,0.11269220417669419,0.11584180493297289,0.12175641569460044,0.10508792625529995,0.14525725365861572,0.14426927453148436,0.10301908211226925,0.10142962641901546,0.10472669927598889,0.11799886440583937,0.11750473963426608,0.8386373228429421,993.5027861497126,14.5,31.159989872693775,1.6687804381366709,0.8082519100934129,139.82498877323943,14.5,31.25751116314993,1.9771740919908198,0.7014501475742446,27.743313016364446,14.5,32.69886631343168,2.698866772261001,0.6404708862001806,403.24309990486955,14.5,31.91622417799518,3.1021881056812655,0.5343814892517857,9.753808380128758,14.5,36.08778681810458,3.357599123504753,0.6320754898246951,17.166841179903027,14.5,31.73002477405625,3.4379403491683918,0.7457128384291952,23535.32281945154,14.5,34.14420693110389,1.9921044863352355
21,0.06821793237941728,0.15192834848727033,0.12822196902842448,0.0778539033465525,0.11869349482298537,0.14539405813617667,0.06086593877902828,0.08435498634803316,0.13643234726908346,0.08748664281165862,0.09448492052716939,0.07441094452634198,0.09044922014072926,0.09530602036646339,0.08371019886760785,0.1112968138052875,0.0791640986213375,0.08430049411862366,0.05608106107642963,0.10373932654827234,0.1537215051382265,0.14510998550944423,0.1222210190287509,0.10546113086690236,0.08391303920163816,0.11373971076876976,0.09131952286039086,0.07511836443734175,0.8871932448175475,1137.0924123485427,15.0,30.946565027251612,1.6322853057643476,0.8582019879494422,161.2725208675578,15.0,30.969051514256197,1.9157020023536824,0.7290566714919685,31.063214040150747,15.0,32.44439241306073,2.591058856478586,0.6750443146025482,449.8726899896898,15.0,31.446517302201926,3.0488370049127718,0.5244772489546122,13.44110733489423,15.0,35.53013095418443,3.191225959401466,0.6878229811009046,19.71207073995054,15.0,31.6059826956325,3.212633417354938,0.7921626979965742,26471.73250041481,15.0,32.97863918522842,1.8546907355094224
22,0.06675917745097525,0.07848810117492408,0.14963335416593423,0.1370922883036149,0.10401157025715503,0.09115291660793468,0.14489779488748378,0.07354325075005602,0.06466365788207185,0.06883859946867359,0.10482665686390827,0.08537631832713563,0.14085937646754854,0.08369966029780487,0.10214692121955513,0.09751535706676094,0.11277572358574774,0.14506148059887924,0.08156374474600027,0.09043735856464995,0.12356761887970857,0.14814893644802174,0.1135444567506515,0.10554401428553235,0.12370831670738769,0.06570334722389762,0.09201260225434227,0.08030540146029055,1.001320145777604,1149.036103345393,15.0,30.480783301014583,1.652330753587037,0.9762014046858886,180.1711826048233,15.0,30.47835024353589,1.9140711215624158,0.785669490124597,31.27315738548207,15.0,31.599000117463483,2.613593261420246,0.7652754788363219,487.69260325136725,15.0,30.67785669211857,2.9930634469687667,0.5430898835762574,16.23518571293864,15.0,33.75826189236058,3.103366183937581,0.7645029048076505,20.211442504205724,15.0,30.867302893395106,3.222212841250629,0.880083898675251,28355.56791403054,15.0,31.635485766954393,1.869715294159789
23,0.11918870444150852,0.07696518555399899,0.08681747696485916,0.09917883870002028,0.15037418703647057,0.061096592857259185,0.08856656304253926,0.06425042811693035,0.1424308726088397,0.07795982130506021,0.07063521497258027,0.10785440698582097,0.08596527549437892,0.13556246038252737,0.08031049159329937,0.07056462914466635,0.13870014557537708,0.06410382943637671,0.15391134278427185,0.05898494078388915,0.1182142847877081,0.09993469913068742,0.14270992235987742,0.11912823395514141,0.08181932584408239,0.08459277239199789,0.14543394963165435,0.1288643225866742,1.0100230846416243,919.0458416536699,15.0,30.58312809076948,1.7041808766027402,0.9814920097210902,126.08906693328407,15.0,30.496540448999923,2.0113455303906704,0.8015102292170332,27.632999830254594,15.0,31.343817453240376,2.7878229955135785,0.7431268442650295,415.5389430431117,15.0,30.885712457127383,3.1810371714288186,0.5478173247750387,7.104404849476448,15.0,33.41336604454678,3.4861354758845096,0.727282820472604,17.21961558327766,15.0,30.992128093413644,3.4865091496749914,0.831933612559885,20911.65083105376,15.0,32.114527444809895,2.123855333902531
