number,value,datetime_start,datetime_complete,duration,params_D1_freq,params_D1_weight,params_D2_freq,params_D2_weight,params_FSNtoD1_w,params_FSNtoD2_w,params_delay_delta,params_weight_delta,state
18,3.465361642621291,2024-01-26 03:07:16.147524,2024-01-26 03:08:11.782879,0 days 00:00:55.635355,1239.5926719228073,0.518071654869942,905.8614513255161,0.45561600670311775,5.645817689031799,4.542422187622513,0.00288836872609554,0.14676294880283122,COMPLETE
19,4.215583532000089,2024-01-26 03:07:33.390914,2024-01-26 03:08:28.969758,0 days 00:00:55.578844,1228.0220372362412,0.5109827853154025,909.4732205131426,0.4425596653430702,5.683925168715128,4.572564827801538,0.10746475377673792,0.13018355509658006,COMPLETE
20,2.6367159917540715,2024-01-26 03:07:56.634596,2024-01-26 03:09:10.427253,0 days 00:01:13.792657,1229.0942312997872,0.5173888628419587,1012.1097433472969,0.433884158208759,5.688349587824664,4.196669964429912,0.2033836909169264,0.38004535966318176,COMPLETE
21,4.565837181364569,2024-01-26 03:08:11.821521,2024-01-26 03:09:10.788465,0 days 00:00:58.966944,1174.475083200923,0.4909274086438103,1026.8571975986374,0.4897971112810775,5.850486411063826,4.183478666020299,0.10330644324444943,0.38683935749259346,COMPLETE
22,4.754168225452145,2024-01-26 03:08:32.771216,2024-01-26 03:09:30.069509,0 days 00:00:57.298293,1165.455241500776,0.4875451192084778,1033.858981471071,0.4873050646952846,5.84930218831031,4.182113934871861,0.2133793825006474,0.4043848677868249,COMPLETE
23,3.3256840776067844,2024-01-26 03:09:11.204032,2024-01-26 03:09:51.775715,0 days 00:00:40.571683,1160.6431134270092,0.5300338862824112,1044.2217267147319,0.43029481947461545,5.829063847843766,4.211847299187129,0.2096136676046798,0.1955778839095285,COMPLETE
24,3.8844547276187895,2024-01-26 03:09:11.282464,2024-01-26 03:10:06.379798,0 days 00:00:55.097334,1160.2775053015107,0.5314335169626853,1026.0929029706483,0.42153067771150254,5.883680321085531,4.185834588071717,0.20206122129891566,0.41113777606822693,COMPLETE
25,3.1355627105704618,2024-01-26 03:09:31.588389,2024-01-26 03:10:28.413890,0 days 00:00:56.825501,1217.6101470993867,0.5317134704627742,936.1212713647597,0.43530395877417577,5.784998545571286,4.80044987138683,0.17434964428775873,0.1971338239459192,COMPLETE
26,4.480406837840781,2024-01-26 03:09:51.806394,2024-01-26 03:11:07.799656,0 days 00:01:15.993262,1276.40950815549,0.5293921954925558,938.1928512781378,0.4447508353549938,6.144429315812299,4.647566832095299,0.06620860902008179,0.3555996299416597,COMPLETE
27,6.023122309239589,2024-01-26 03:10:07.782324,2024-01-26 03:11:07.799098,0 days 00:01:00.016774,1278.2538495553683,0.47753643351485003,934.6276660924683,0.39679706140552623,6.109433363869791,4.751136427708436,0.1408675271291344,0.32106576236183676,COMPLETE
28,3.1195228295835817,2024-01-26 03:10:33.748231,2024-01-26 03:11:28.749464,0 days 00:00:55.001233,1272.7200346717307,0.5028635990511097,1096.904468082282,0.4077590017135869,6.160251050930829,4.654822163437059,0.06071991918803976,0.3292092221574623,COMPLETE
29,6.397541044233238,2024-01-26 03:11:07.805257,2024-01-26 03:11:56.047580,0 days 00:00:48.242323,1136.335047752745,0.5061634761841322,995.8208808550067,0.3883619051761655,6.398309509939948,4.339458858716189,0.2698679421158151,0.07000708302442404,COMPLETE
30,2.9790312965834924,2024-01-26 03:11:09.039327,2024-01-26 03:12:14.939273,0 days 00:01:05.899946,1221.6579480299604,0.49993224869283537,994.815687944903,0.40163655639443063,6.4475979775041035,4.324939603043435,0.27787027188189084,0.07719468640383642,COMPLETE
31,5.762218057300278,2024-01-26 03:11:28.756882,2024-01-26 03:12:29.669766,0 days 00:01:00.912884,1137.143703143181,0.5478109437807909,995.4076172756535,0.3776761681916916,6.572306245589134,4.336353360584434,0.2726763273825511,0.07627562796093518,COMPLETE
32,2.789781756244822,2024-01-26 03:11:57.148046,2024-01-26 03:13:16.341993,0 days 00:01:19.193947,1237.9428453306366,0.5462489150765703,1064.5484268012394,0.47851055985251595,5.757125137105441,5.798482950276456,0.32965097002598287,0.5660941090961508,COMPLETE
33,3.432843495720594,2024-01-26 03:12:14.974073,2024-01-26 03:13:16.405253,0 days 00:01:01.431180,1221.0759963625053,0.5466500924292365,1058.2003975763605,0.4052024283498558,6.491231685364594,5.7892119849858314,0.32744227855342406,0.008058030661634567,COMPLETE
34,3.7750675312146695,2024-01-26 03:12:29.681521,2024-01-26 03:13:30.711559,0 days 00:01:01.030038,1248.7631228711043,0.4747932270093099,1048.1733665570275,0.40690685628440004,6.5448530057393635,4.0497397567704345,0.3299978622787229,0.1596778761826384,COMPLETE
35,3.2962879292438405,2024-01-26 03:13:16.440010,2024-01-26 03:14:16.593212,0 days 00:01:00.153202,1248.4767822557687,0.47154642778084016,1074.9787955095364,0.47598585491997814,5.704980519812816,5.506198911338908,0.35466983123913065,0.496710105015954,COMPLETE
36,2.804156717812518,2024-01-26 03:13:30.700933,2024-01-26 03:14:01.002038,0 days 00:00:30.301105,1249.2753067949507,0.5225726722133521,1064.23542127466,0.47680303983290806,5.731374066317395,5.437791645801232,0.35194874756672434,0.5351645931176929,COMPLETE
37,3.3889570569977545,2024-01-26 03:13:30.727101,2024-01-26 03:14:31.448930,0 days 00:01:00.721829,1233.3365045952619,0.5005145268761237,1071.9508433791787,0.47906342288555975,7.1366416304302085,5.501037544272701,0.4254391303478329,0.5064814541080839,COMPLETE
38,3.2111111047733036,2024-01-26 03:14:16.504220,2024-01-26 03:15:16.739238,0 days 00:01:00.235018,1232.5186992948732,0.4994770206306591,1073.1803511857916,0.49998205664319423,5.976697405855175,5.601243719363092,0.3660005514605215,0.5600931734163985,COMPLETE
