,FSN_E_l,"GPeTA,GPeTI_E_l",D1_V_peak,D1_ada_b,SNR_E_l,FSN->FSN_weight,GPeTA->FSN_weight,GPeTI->FSN_weight,"GPeTA->GPeTA,GPeTA->GPeTI,GPeTI->GPeTI,GPeTI->GPeTA_weight",D2->GPeTI_weight,STN->GPeTA_weight,STN->GPeTI_weight,FSN->D2_connectivity,"D1->D1,D1->D2,D2->D1,D2->D2_connectivity","D1->D1,D1->D2,D2->D1,D2->D2_weight",GPeTA->D1_weight,D1->SNR_weight,GPeTI->STN_weight,D1_power,D2_power,FSN_power,GPeTI_power,GPeTA_power,STN_power,SNR_power
0,0.7506668160797646,0.8131217825886565,0.7578062363197111,0.7764226715356403,0.8118815454927651,0.7850957369260878,0.7915870980949209,0.8477296327611733,0.7822255542349636,0.8372006040505211,0.800941896271001,0.8361511987312423,0.758907026184183,0.7984323353668863,0.8356321431720887,0.7847325697505195,0.7912838917300451,0.7504247785392881,1.5925206303794692,1.2563226843541813,0.629130306601959,9.550501672244483,0.07711145486416296,0.5830375955864471,28.880490757157087
1,0.7573949733206338,0.7600899826408898,0.7821265891795858,0.8195052252625955,0.7918102039825561,0.7517183982044432,0.7988368564093489,0.8110548513733399,0.7597430896232251,0.8202818412273102,0.8428035474006726,0.7611237955389291,0.8104955503399308,0.8271231945306506,0.7542711704016059,0.8161178063023252,0.8344630158764355,0.8050570281712501,2.0708606641799503,2.592886339410002,0.8899646369722986,12.352241510746374,0.21956044313742645,0.5122985211943212,47.884355560130125
2,0.7520464979428074,0.786478909741431,0.7960429618314688,0.7996124043269305,0.756326868560318,0.7961303896169996,0.8073353321445441,0.8378046918513642,0.8286804208875597,0.7641781591328,0.7867340522644405,0.8147573843030833,0.7644137087246407,0.7946561525886244,0.7999208287363635,0.7657384251500459,0.7617429722124892,0.8049753105583407,2.716097269786857,1.584802603098031,0.7487206155843974,10.31561282813199,0.17739477261015832,0.6626191353159607,42.423439172035486
3,0.765686252611033,0.7853714098301703,0.8167230810982928,0.8460741756028227,0.8342177976279943,0.7868068510495034,0.7535849400204543,0.8430584599183513,0.8167320429519013,0.8454841782449191,0.8327371492993291,0.82510409729447,0.8405754070539413,0.7657768241687811,0.7781118807648766,0.8016768354783118,0.8274252190258345,0.7961411359210303,1.323510706120449,1.3441820586213744,0.34578351345222114,6.330866228358017,0.1388990291829688,0.2618282609712748,24.821338524423215
4,0.7606275513746563,0.7604709498433624,0.7931201106212047,0.825135602512292,0.7671603459413998,0.7584985840444177,0.8328698940004448,0.7905604557688461,0.7995729521251668,0.7621505933418207,0.8288746287123931,0.8100261063679107,0.8458830800029381,0.7994509297517711,0.8040333800851251,0.8353581192950174,0.7680186202748884,0.7848507966730602,2.111806022534145,1.8535409840505825,0.7499595412022142,10.516251259168529,0.19053555062182734,0.43634576218315974,52.906735773529164
5,0.8028462829179166,0.7749923240408717,0.7529454368688482,0.7511997819139475,0.8220025013409633,0.7616000869234226,0.7990391902472401,0.8398346493042876,0.8302008692091516,0.8240983566336114,0.7641956076661077,0.7620010521441062,0.8326134234749182,0.8317742435224675,0.8036537182757103,0.8316033260973428,0.8362237186139321,0.8242193552726945,1.0849119890270509,1.0336301076074625,0.3854327031079996,4.972528130722605,0.14081221959194937,0.21007605484893846,22.916805589642273
6,0.7860581871628519,0.808105137983426,0.8148846690671192,0.7957533437777563,0.8029259371101279,0.7913023649466299,0.8492598985182189,0.8225148512441685,0.835665699975377,0.7943676679311235,0.7888308790273909,0.8439725843557007,0.7539744790991911,0.7605122619127055,0.8164611411977034,0.834770560373949,0.7741224017707354,0.7867751652977911,8.021231871480111,5.622678995754463,2.238130032067737,34.62921977129599,0.3808628847116535,1.0087650088125169,140.13173676348333
7,0.8239494334188271,0.7799746128530102,0.7507042326279915,0.8326643316330501,0.7601502040386072,0.7879298322963166,0.8307281324505054,0.838723156122743,0.7881645429551234,0.8339499429809363,0.7615426685507647,0.7685443149200818,0.782375777173852,0.7504813520359762,0.7670865690693648,0.8373528778643294,0.7645034426130534,0.7636906070294831,4.072734701277211,3.5428051798307556,1.641626361585249,21.1068714270571,0.22221340421940505,0.8235842839380147,75.23338007670431
8,0.767202285877224,0.8369234535850372,0.7986475363998583,0.7727438297935312,0.7960184141687748,0.8339415366902126,0.7645142893468021,0.8450878989250052,0.8495650723731999,0.8406216659449283,0.8352715735861052,0.8240313535989039,0.8036493512789646,0.7910298015459467,0.7536368330638903,0.7502126981501768,0.8120137308726899,0.8059558421115763,9.18595317713598,7.676885547492971,3.2059340185234846,52.22440956872856,0.527679740155714,1.6413437889192122,235.21009083435425
9,0.820190748015435,0.7797433453444389,0.8165399829416679,0.7586368776631109,0.838396880339205,0.7875152137742021,0.7578983035918019,0.8493328114756349,0.8212619390742777,0.8495908490941543,0.8484670463422933,0.8423353839151647,0.7509928381628544,0.7547617681309362,0.7977383168155691,0.8423460032268072,0.8038514696570827,0.7525383194377274,1.7472727048626076,1.4238493652426978,0.7263829749990398,9.496320457772885,0.07669835960586704,0.4448706102386909,29.98683939750628
10,0.846336136367035,0.7512825113508136,0.8283351999320412,0.784821350143153,0.8213641629272614,0.846288160720632,0.7816170511240348,0.821927607116874,0.8152655920752816,0.8125533447024724,0.8039984053722184,0.7765523165148532,0.7541136617690695,0.8298616837118977,0.8310253239300943,0.774930986103599,0.7680262965360811,0.8347282893228903,1.9155911737650169,1.0628904678029891,0.6005846695212531,6.3578148668778685,0.05815126552185345,0.2891958743558281,25.50733192734636
11,0.771195556697748,0.8262286347255015,0.8398427369334885,0.779088036594461,0.7926691399505579,0.791385224847669,0.7965899224064296,0.7770157603553692,0.7656340428921111,0.765911358280979,0.7501631279349802,0.8346615305768851,0.8006141160497191,0.8081710875967774,0.8050431227669446,0.8081079465664691,0.839383774220895,0.8175662985697734,2.6156610469537496,2.122698523599877,0.8931520422020569,15.398285993295154,0.24095079203235986,0.5981064353346729,63.02775681962264
12,0.8101016003539574,0.8383971367121185,0.7531656784775829,0.7879040529201067,0.75195273995582,0.8202627366523672,0.8361788656071454,0.8122493454213852,0.8098336360518018,0.7899783610428692,0.7884993728018065,0.8020208607862682,0.8425829088408325,0.7547094985248713,0.7528279274853626,0.8070195023511088,0.8102198983615443,0.759730821702187,4.817963845540883,3.5027825551275322,1.3966470902336985,22.047464202232092,0.364755002304992,0.7794700699207283,97.88589148611223
13,0.8079260378985982,0.7651662107850982,0.8208737797875729,0.8107398915012886,0.8010437902973182,0.8452960693249018,0.7868240668453398,0.8144995002722422,0.8032442544237091,0.8224406707308881,0.7849309116897258,0.827748676015329,0.7997957795949778,0.7745707488792707,0.7600181650982863,0.789610709761538,0.7739503508776107,0.8457504892244763,2.6944957944640406,2.2107845615310904,0.9236048224011029,13.90356325822665,0.13912586666328836,0.5077367356702558,59.63339744029554
14,0.7664958841336201,0.7788703930619374,0.7739445552062953,0.7641999431892805,0.8369137258810493,0.7517899130696266,0.830531658839184,0.8253628317344772,0.8234364571932473,0.7888337599255466,0.8387993606088476,0.8309767157209897,0.826881730394982,0.834761875085943,0.8150154076598547,0.7925624413315756,0.8344656184982696,0.8382452069164028,1.5619978984902978,1.9969740719206837,0.7623771142207403,11.993491745329736,0.16540417491597592,0.41118151601912256,44.439781822943225
15,0.842157572455257,0.8092610698084185,0.7627610401532516,0.7958132064166683,0.7943742435620186,0.7598106634336208,0.7787361795794167,0.8202304103881162,0.7661827843547658,0.7569562500133616,0.7892133974756974,0.784879499266939,0.7912600785966905,0.8106170444577367,0.770110288087819,0.7862593914995938,0.813081823097912,0.7845450452575997,11.223052180732102,11.453537376210228,4.578273679126843,64.98754774931419,0.8195981390035092,1.4692428405947418,300.2927331733494
16,0.8148453624119129,0.7767928092515233,0.8347110432996513,0.7667640306254834,0.7835792170439744,0.8003022310605274,0.7830707300312517,0.8383730810989725,0.7696089394951764,0.7998852639543106,0.7666350510729358,0.7532215514238996,0.8378435069537413,0.7646692601798901,0.7870721439356206,0.847587888649191,0.8326864323541581,0.8284410274170663,1.7258945054084807,1.8281340495958327,0.9018528703434078,13.00657666854298,0.13072310517173336,0.5647541229480765,46.8121558697179
