,FSN_E_l,GPeTI_E_l,GPeTA_E_l,D1_V_peak,D1_ada_b,SNR_E_l,FSN->FSN_weight,GPeTA->FSN_weight,GPeTI->FSN_weight,GPeTA->GPeTA_weight,GPeTA->GPeTI_weight,GPeTI->GPeTI_weight,GPeTI->GPeTA_weight,D2->GPeTI_weight,STN->GPeTA_weight,STN->GPeTI_weight,FSN->D2_connectivity,D1->D1_connectivity,D1->D2_connectivity,D2->D1_connectivity,D2->D2_connectivity,D1->D1_weight,D1->D2_weight,D2->D1_weight,D2->D2_weight,GPeTA->D1_weight,D1->SNR_weight,GPeTI->STN_weight,D1_norm_beta_power,D1_beta_power,D1_fmax,D1_fmean,D1_entropy,D2_norm_beta_power,D2_beta_power,D2_fmax,D2_fmean,D2_entropy,FSN_norm_beta_power,FSN_beta_power,FSN_fmax,FSN_fmean,FSN_entropy,GPeTI_norm_beta_power,GPeTI_beta_power,GPeTI_fmax,GPeTI_fmean,GPeTI_entropy,GPeTA_norm_beta_power,GPeTA_beta_power,GPeTA_fmax,GPeTA_fmean,GPeTA_entropy,STN_norm_beta_power,STN_beta_power,STN_fmax,STN_fmean,STN_entropy,SNR_norm_beta_power,SNR_beta_power,SNR_fmax,SNR_fmean,SNR_entropy
0,0.021289814290103196,0.043872983951299696,0.02214956303121142,0.023774919130047412,0.041647542878250614,0.008750962422767716,0.03365033184618893,0.029750804962110567,0.016272129949008753,0.04961521869390661,0.049501204995562764,0.01750060050890907,0.018649877795429214,0.040173118708909765,0.012109976775453037,0.027101469716183758,0.04291556418682834,0.034307575196597766,0.03830639101796745,0.0437098246163771,0.007015454261019016,0.044000741224603304,0.028837849573103536,0.02753037199399764,0.037076261645006214,0.00963387787372646,0.013838388280047055,0.029772912857939107,0.756158942613025,1252.284096848117,14.5,21.0,1.635709767829322,0.7400574503863955,186.22639764286106,14.5,21.0,1.8841776112268516,0.6833085829203588,30.558320432030108,14.5,21.0,2.6717237070706523,0.5955191680198635,434.3363611308812,14.5,21.0,3.0665340061186814,0.5653598863320471,16.90608603601936,14.5,21.0,3.2100945574798034,0.6094010972336164,18.55075462645521,14.5,21.0,3.2674638434295558,0.7573200263107482,28958.179413164085,14.5,21.0,1.8705856181899474
1,0.03075733133686035,0.045528245084464986,0.012009511229413884,0.04674139692994303,0.023483980979616882,0.014673743382497651,0.029786505270074294,0.03297583685485389,0.04761369309540517,0.03699399163518829,0.040988375854041595,0.024926975074972258,0.00321655714897372,0.0281657124064725,0.032312478141369526,0.049590807640061574,0.015278144282221795,0.035311803417555576,0.01999435594707426,0.008357100649068938,0.025397485661161668,0.000351035140934286,0.0025037712841234575,0.033007497162752954,0.008598177264997443,0.041378472011278325,0.02979970039583231,0.014176360442736735,0.7459195281147689,1273.110332809586,14.5,21.0,1.6059260695676172,0.7277756236897722,174.12954655129002,14.5,21.0,1.8799965707778838,0.6893947291513183,30.306167200451604,14.5,21.0,2.5559989673850962,0.6033816977588504,421.03589433906063,14.5,21.0,2.9861753083934746,0.5916766962686921,15.88508024646639,14.5,21.0,3.209076944576229,0.6018365286060428,18.69708940454909,14.5,21.0,3.192885405656069,0.7708925515246514,28419.521545488707,14.5,21.0,1.8225589377909066
2,0.0211892225710439,0.04256860771862926,0.009551977068896733,0.012616864674055029,0.047785798772660974,0.03561096699556883,0.02085085160262583,0.024575900325976997,0.036624113812599446,0.019204610487223207,0.034762850558034596,0.022344783539583236,0.03571152184904308,0.023844128112307586,0.014392656207734889,0.008161780289122844,0.0102970648816337,0.01705288826847424,0.003095422323866437,0.009945655063149528,0.042109482694089796,0.048340892434462296,0.02786789436299153,0.036368964894503024,0.016278214930337067,0.020299913644473533,0.0067473866920822806,0.021915178932757795,0.7608931513923115,1351.1309534641744,14.5,21.0,1.6907811545453968,0.7433624918987352,189.31801394379335,14.5,21.0,1.9839281164918727,0.6885176427995743,30.881766051936104,14.5,21.0,2.6630913389847173,0.6019993043697281,445.5326601894243,14.5,21.0,3.0839531288035884,0.560395428733156,15.838426908612966,14.5,21.0,3.3382748557914494,0.6125255075381625,19.307067355371643,14.5,21.0,3.2588616488112647,0.757813219618894,28630.127876647355,14.5,21.0,1.9315337876791152
3,0.036852788144224394,0.04426353498714996,0.021649663660691855,0.011878091909601119,0.02774249671651398,0.009684740630929056,0.024065291829180137,0.045034217387970546,0.03276894747976775,0.047766618444648225,0.021898258636869852,0.049140678472388205,0.019400096210844642,0.012206628847904034,0.004092574465229571,0.0001611489355554885,0.03983434451680758,0.03667183820411703,0.03924336607464928,0.04703570409263952,0.03941992391690603,0.04218735317188872,0.013994481470910614,0.002137763843886853,0.02828663682422501,0.047213134673262006,0.005759355479694562,0.0435400666048449,0.7768477694777902,1254.5396892105389,14.5,21.0,1.6389627955243848,0.7531623168253632,174.00055186428307,14.5,21.0,1.933370566062558,0.6847490030055892,29.658187720011128,14.5,21.0,2.6137408023655726,0.6084462806294015,436.13768555807303,14.5,21.0,3.0680895583314074,0.5364408831018326,15.065509438736974,14.5,21.0,3.3467037482224624,0.6238320396725735,18.980550517043266,14.5,21.0,3.198041323245986,0.7545263353427792,27755.114503454803,14.5,21.0,1.8781081088211162
4,0.021879888414776918,0.02819237915069526,0.04886900653646778,0.003975183731965071,0.006115902228840054,0.04454693957879066,0.0017295563477507936,0.010565177409199523,0.0003345284623601952,0.04542309532743034,0.04451222788863386,0.0028571669372111867,0.006240002990283922,0.044863474367284106,0.0019738322795873064,0.02970390243294707,0.03893827808079321,0.003432913580201258,0.02172023045283729,0.023682327402691685,0.005817288858527625,0.04847652578773172,0.015074294611865137,0.03060692105311863,0.045839666473527954,0.030465834971221763,0.005252302458677083,0.009646385818293236,0.8050687123153066,1434.4242435928063,14.5,21.0,1.626484369064382,0.7837940038944463,217.7942855062282,14.5,21.0,1.8641742331764055,0.6860481946535767,30.561707629507566,14.5,21.0,2.6675237191029213,0.6277192744809527,462.1842691771551,14.5,21.0,3.006514903510489,0.5349236464526633,19.553928633018298,14.5,21.0,3.1129696958403716,0.6322993833229327,19.22653251485406,14.5,21.0,3.2362222122947206,0.7706413797608161,29779.631304761617,14.5,21.0,1.7802918169043382
5,0.020555449184196606,0.040997179391468776,0.03502742803561611,0.0062800163629694985,0.043055813753406905,0.02763720660309035,0.04986982144917601,0.0027025068715414327,0.029197324238030287,0.04832788812633918,0.02046095401481637,0.030335067893116064,0.004118666872783095,0.013592757377663101,0.01761431646187378,0.0016631822768329863,0.0430915465278394,0.012086921724005086,0.019232336115465154,0.043672602627849624,0.005976391731208575,0.006973150257788685,0.014296767415011869,0.03902364741672074,0.024039607347807836,0.032452459097903154,0.04370501707858143,0.047218927588050554,0.7398330191620128,1294.004581847128,14.5,21.0,1.6226492423852739,0.7238142897933322,191.2003186493966,14.5,21.0,1.8778948991546143,0.6843966414362205,32.43716610940324,14.5,21.0,2.5870510203769053,0.5994450726969028,447.16167610366057,14.5,21.0,2.9545560359539236,0.575208142446842,18.68346950045563,14.5,21.0,3.091909244675468,0.6199054858900848,19.34848796224588,14.5,21.0,3.0849924545684466,0.7583239792824782,29679.26140779171,14.5,21.0,1.786739270073072
6,0.002424793998896069,0.008256819398750493,0.047146714131450856,0.03990754587227137,0.048439471353222796,0.0324849022645853,0.037956618213695704,0.003850723290344471,0.046839031680014825,0.04523729443440047,0.017254231881514506,0.011373283578773798,0.0184935551480227,0.03029773358121021,0.015964799188883085,0.00471692647444355,0.04740705872578197,0.009214573843378903,0.0030565019874057467,0.018168547156457115,0.014469270728365869,0.020849936715201335,0.0014527885146309871,0.04443697296166085,0.040816728601134666,0.005976352186635359,0.041394572435880087,0.04193062959218013,0.7857939772960185,1364.900656596678,14.5,21.0,1.615222969682391,0.7627918057696675,200.3237769728773,14.5,21.0,1.917026970932144,0.6895438234472882,30.351405937118926,14.5,21.0,2.606778257786522,0.6165624487888218,448.2194663652678,14.5,21.0,3.025548257007854,0.5379789306208183,18.160012055427572,14.5,21.0,3.2098136246565914,0.6311364440757494,19.904797420868586,14.5,21.0,3.1550824138537186,0.7634350254489756,29300.747070098412,14.5,21.0,1.8305623682168248
7,0.045969702511280845,0.029338992644404406,0.035706519078966374,0.003576060838614859,0.011026132907803932,0.017889448270262398,0.03641686795294432,0.01189161298042233,0.0346957274869247,0.03700728489018125,0.016879825221706057,0.010818948396245321,0.01770745408678606,0.029717378261209505,0.008259552443812424,0.032091764940462265,0.00930574350159037,0.003988062115547697,0.024495820758357757,0.0042539833843146194,0.03610801362068489,0.019733764219829187,0.013792946391476824,0.039681238103215825,0.014252927053855403,0.004737070218105922,0.02067728194912607,9.794159863982799e-05,0.7695655149989024,1331.5933490180462,14.5,21.0,1.6075508442885027,0.7465146826004705,177.44434215475204,14.5,21.0,1.9155706554837988,0.6782679599391657,30.20295822177907,14.5,21.0,2.6324005493437967,0.6142934175514604,427.1815815964267,14.5,21.0,2.978413906937387,0.5487068461764054,15.564029690066677,14.5,21.0,3.1214364305054447,0.6154472756265534,19.04767401433888,14.5,21.0,3.2110384661490103,0.7581818043018053,28001.095338126826,14.5,21.0,1.8492299754143104
8,0.035008090417171976,0.02185527220258984,0.03655221334400073,0.009002916575779353,0.03088319477524698,0.03531162260028392,0.0493905124290859,0.009628522657466566,0.04926956068883784,0.002380719702806433,0.035530588335045236,0.019861412302170214,0.025537658450737046,0.03210492657830393,0.031912440641491645,0.04355630675385502,0.036159704806996686,0.021427246637947896,0.017443669508810333,0.008223032865554624,0.039522361590749205,0.0020941984637770305,0.030712973625428353,0.04423184860557225,0.006999458813473214,0.01943517613853603,0.008840265971977457,0.0033431802021164692,0.7913443992029251,1360.8735061181033,14.5,21.0,1.6551799176453679,0.7658035113735949,189.95836932501018,14.5,21.0,1.9560183377853844,0.6909951783346908,31.322938009556555,14.5,21.0,2.5941903647801645,0.6111089166574991,438.9624847654175,14.5,21.0,3.10107729324983,0.5318711934795133,16.30361392500724,14.5,21.0,3.2044535399798426,0.6198671905710208,18.664010435751813,14.5,21.0,3.305293535906454,0.7630975131306088,28489.46845272134,14.5,21.0,1.852518581309052
9,0.030133038548565416,0.013260525772866539,0.0496332554340963,0.00566226560897174,0.013391170347175175,0.03483699235361233,0.02024062909394202,0.04246940045049627,0.021372538470125158,0.028424876486023345,0.04884244293545689,0.04242572317713966,0.022443820769302694,0.023060142582672517,0.009745729902187606,0.0034563722345235196,0.01060963677792125,0.02439198545617234,0.03860076010562783,0.03705919435603473,0.029964037841201996,0.001906441719975549,0.010880749296710391,0.024336759738868275,0.045357184491610775,0.043160311131133146,0.020876093947322705,0.03434825860584363,0.7544603978011236,1414.7376701588742,14.5,21.0,1.577695956069058,0.7369841615178545,192.40477919835516,14.5,21.0,1.8273777217553167,0.6901173063836612,32.45612676978054,14.5,21.0,2.5728819489271757,0.6162659608458019,460.4704248664036,14.5,21.0,2.885215032547763,0.5818281983246429,18.86053094115162,14.5,21.0,3.1421578240811296,0.6072798072976248,19.616465089624626,14.5,21.0,3.136100064836705,0.7676715181530663,29216.621561281765,14.5,21.0,1.7710054802024284
