,FSN_E_l,GPeTI_E_l,GPeTA_E_l,D1_V_peak,D1_ada_b,SNR_E_l,FSN->FSN_weight,GPeTA->FSN_weight,GPeTI->FSN_weight,GPeTA->GPeTA_weight,GPeTA->GPeTI_weight,GPeTI->GPeTI_weight,GPeTI->GPeTA_weight,D2->GPeTI_weight,STN->GPeTA_weight,STN->GPeTI_weight,FSN->D2_connectivity,D1->D1_connectivity,D1->D2_connectivity,D2->D1_connectivity,D2->D2_connectivity,D1->D1_weight,D1->D2_weight,D2->D1_weight,D2->D2_weight,GPeTA->D1_weight,D1->SNR_weight,GPeTI->STN_weight,D1_norm_beta_power,D1_beta_power,D1_fmax,D1_entropy,D2_norm_beta_power,D2_beta_power,D2_fmax,D2_entropy,FSN_norm_beta_power,FSN_beta_power,FSN_fmax,FSN_entropy,GPeTI_norm_beta_power,GPeTI_beta_power,GPeTI_fmax,GPeTI_entropy,GPeTA_norm_beta_power,GPeTA_beta_power,GPeTA_fmax,GPeTA_entropy,STN_norm_beta_power,STN_beta_power,STN_fmax,STN_entropy,SNR_norm_beta_power,SNR_beta_power,SNR_fmax,SNR_entropy
0,0.17443848803967343,0.8378652303746976,0.7843879865861588,0.5780242724490873,0.2212617467313195,0.5177230259627282,0.3774046728607521,0.43076880919148464,0.9951538457954994,0.4905940023741284,0.530315610115194,0.8515623300574393,0.26422072161497245,0.30256146823798236,0.9839787729864092,0.8099956677175592,0.00592454940278242,0.9102261892904081,0.4433451225060381,0.49561523227593807,0.9603000485299125,0.8610216582944846,0.43564650657796666,0.31202522630067875,0.29498550586333383,0.956988329707106,0.060449745711222636,0.5119859624077182,0.37931562446715184,10.402064102269994,15.0,5.727898805888303,0.2711190144814478,1.8173301152155537,15.0,6.121531204654346,0.12484025345836602,0.8150093394149306,15.0,6.547744052185132,0.14873310960880815,23.327354786386042,15.0,6.052757481642405,0.04323150243332153,0.0035406881883412707,13.5,6.742606751398188,0.13281932938683969,0.6691193045847924,15.0,6.6142979388077485,0.3450407818899816,50.3854701570707,15.0,5.541505141898663
1,0.8012174853217714,0.48780331587930426,0.5350025660031646,0.31145990571114535,0.49563922998654586,0.13917063560341902,0.6044506100510837,0.4900992234013305,0.09647436282625388,0.790091883312544,0.4180927756217184,0.6382757036339546,0.35201601082992307,0.4364045079056046,0.5382943280308908,0.27789024935871154,0.6349542167328096,0.19590421354852883,0.6999948927789456,0.8389904179398411,0.6872280978487014,0.3402984527941134,0.05641887641099175,0.1521921815677525,0.34997571029371066,0.5238123594050913,0.8403453679927799,0.7777851741014973,0.7724470222040634,315.4737608212786,15.5,1.7491442798805712,0.7746038484764797,98.9512890523073,15.5,1.955781990598799,0.6344266923755905,32.283783633446944,15.5,2.5010272179146353,0.6571346427765382,507.10243604741703,15.5,2.77691284057105,0.4738670193331047,5.908771651095554,15.5,3.280511616463092,0.5845924003586522,13.708408796943342,15.5,3.4247657900020183,0.5624560290856143,12920.628737399062,15.5,2.2104056931438527
2,0.7502992711843182,0.45118647200111994,0.38975993986289703,0.14121090960073335,0.7420655307827758,0.12236981353438936,0.11052198953437853,0.5105655925549379,0.8134064966032297,0.33730273866373317,0.603214989838472,0.4568549844761862,0.7459171080122226,0.04263286681256939,0.09051238498500314,0.24913350244513954,0.5677397736738814,0.7326009823632406,0.7363860383925429,0.47323344129545053,0.3509659028516585,0.5375584739000305,0.47034739886503185,0.19778331987368036,0.981465062142046,0.4230444006387424,0.30035690270494786,0.9663051377574391,0.7526508061719043,138.3163356528631,16.5,2.1238348460126657,0.6859790136134288,29.471071791653785,16.5,2.8217118818554754,0.594950089498477,15.027338070860354,16.5,3.4518359976192032,0.5140204563010756,232.45281941904784,16.5,3.860051400460147,0.5208956203780846,4.00893208474557,16.5,3.9486839061278167,0.43238428259695166,5.774764959034403,16.5,4.791429167486007,0.5100030100116939,3959.751646086698,16.5,3.2603489032705513
3,0.7863007555556251,0.48206077523478097,0.027566517622559128,0.29805154498698305,0.3571523373625628,0.7831051606028803,0.20872714253392088,0.06282666931657332,0.853195597811861,0.018512291523093527,0.4492777328349249,0.5114747708888434,0.9990946452769144,0.02059101719774492,0.637786124520853,0.8854945634512976,0.523885053109514,0.03729700218360754,0.6612991435485215,0.7465695856762129,0.01273924799479298,0.4975467085810962,0.9705555702063615,0.4414209680494505,0.5221715702716718,0.05389071246568067,0.1806966514561127,0.7132102346017084,0.9196571282685683,31.123178543505457,15.0,2.8380027008760664,0.89961311520154,22.82038379760019,15.0,3.024055853196197,0.7315065696260169,15.340795242798206,15.0,3.895815644649356,0.5644452215381321,162.91840787823483,15.0,4.32110967902866,0.44944773047614966,0.5938224111311513,15.0,5.2329107167500215,0.4957577109017626,5.377603874654917,15.0,5.062671372568614,0.6874425157558693,2868.0389934029877,15.0,3.437715892952682
4,0.7655994175098277,0.28299622657730283,0.6787078070044341,0.08620050743870988,0.7053700705722713,0.4728613129552488,0.8263923572580062,0.10794957276566908,0.8502395242058394,0.797781324645117,0.806453016162713,0.16990654190790266,0.7844285339707991,0.47283430277644667,0.4723295726042058,0.8547101240282127,0.4927976027731553,0.6148288702663295,0.038900203727059046,0.4567628200149948,0.682478497872156,0.09718332754143644,0.38021657179580903,0.133512782269243,0.867702545024097,0.8086211119030154,0.33466470554327676,0.4393610195024039,0.7343198347672936,74.87357203876176,16.5,3.28133764775696,0.5145453757789686,8.110665251890177,16.5,4.707582822980513,0.3497947368163796,3.515642618143967,16.5,5.573690551901488,0.19644129200787339,31.96382919815925,16.5,5.640285416007922,0.3045658611914402,1.510092155485823,16.5,5.871676574536491,0.16148040315043566,1.271198869010637,16.5,6.40323867536947,0.40742497468629035,605.1095528474939,16.5,4.85230652045876
5,0.35478708122963876,0.6044222449973482,0.5654372785035608,0.004922877166308903,0.708802505011949,0.10134349776637708,0.45695293782752056,0.5037898925501488,0.9806967712264791,0.4657153871744081,0.123543841844162,0.5883149571882343,0.87002892168915,0.3041757883902837,0.2962153188449733,0.7966862401023841,0.8766675533306628,0.5741722459130013,0.4839540902935401,0.7121737291202925,0.9789804749749038,0.37039708940353255,0.0755571607415555,0.8060367419255426,0.3991173333781489,0.4948268589101412,0.7460514025121336,0.9131595598347937,0.8820915697069155,34.431756976600056,17.0,2.705756798791112,0.9367062159948817,75.5311884448064,17.0,2.3589860040833894,0.8052104550613446,23.030647856743485,17.0,2.9430719233213036,0.854800347163077,441.34056376567895,17.0,2.756866338092255,0.7340780766503574,13.941326851946073,17.0,3.1607393203370373,0.6638626167537608,12.515910031391572,17.0,3.901883035778651,0.7797148684995902,13536.119218418662,17.0,2.450269845450455
6,0.8857882405305509,0.09276889608889083,0.17350188750133255,0.38975957764558555,0.031117515972377108,0.3417522428927712,0.1377613491273505,0.9803131717551339,0.6268884881288581,0.06266538482781236,0.7861522829757555,0.7363434328728106,0.5494217755737986,0.4518412524245413,0.8877956294749915,0.08235678028915616,0.640728005198644,0.8677005524048181,0.059676332787807373,0.6936250199024716,0.22690942081023213,0.07286102863836286,0.7454854714318854,0.4875074791900581,0.5498480678086684,0.5778599827583326,0.42697138164719484,0.7817671749931905,0.7514080968058472,35.83650549128338,15.5,2.647756682941374,0.806267585337254,61.79996877271566,15.5,2.289826130216067,0.6590403523892925,23.934767786851825,15.5,3.187901947244989,0.6522982092892149,442.4459686348506,15.5,3.122101752439207,0.16232999940181,0.025200740238102863,15.5,6.293160082863682,0.5955716844202229,10.825340159583092,15.5,3.7465412733234524,0.5656651166335859,7277.020190882712,15.5,2.8242257511340716
7,0.8112719243256886,0.9087800208920849,0.4392843107911928,0.19014154360049074,0.4424501409016155,0.68871837124854,0.2844073204152555,0.814656058721913,0.527844459270258,0.1902661250505442,0.6081442734565973,0.3526008641669349,0.3180862516669478,0.8991297182384517,0.33256071980159463,0.538034506957092,0.6240532908688142,0.9623196311464155,0.7182557482263165,0.11385010024129605,0.854545193266064,0.9296141991034403,0.24768444123432376,0.21298278987220964,0.48437252380582674,0.14829330052016154,0.4101027530980692,0.908338954185405,0.2993906110016053,6.43693687834579,15.5,6.048053378016688,0.19191035711832782,2.547501972719519,15.5,6.377496045682551,0.08202581611876664,0.5697689074692683,15.5,6.664013203052597,0.048419947741247915,8.376601338478547,131.5,5.962205211555685,0.07301138191117423,0.03923812387403645,15.5,6.691463576582619,0.06738579728209317,0.46888405172878517,19.0,6.71371591211587,0.14944788418523627,44.35146776412668,15.5,5.880303554181652
8,0.9144955143143855,0.8303034556320612,0.14214889640635564,0.8861131946376636,0.7293395150376217,0.5401266419587544,0.40443423779300236,0.043382311918208294,0.07420936534587397,0.4962038899951061,0.652266278446657,0.1349635842124658,0.9518096923018212,0.17463959561601883,0.8836554258636401,0.48766267058621093,0.4711111918820834,0.7432616414427261,0.31148216061285716,0.6822013334445749,0.27140407983293857,0.439497277380156,0.22911209225022355,0.43603151656803185,0.5146273931164835,0.19760730353290168,0.1539576773105048,0.5011855930541975,0.8715861500372428,145.8679676730638,15.0,2.235617468004143,0.9155310373054558,93.00983302329101,15.0,2.092773246360158,0.8164932435830614,38.16576145170103,15.0,2.564229294540271,0.6520241782298151,334.19451526645133,15.0,3.4421666065958396,0.6213690378766072,4.0618241282817005,15.0,3.7241539856497794,0.6570785993859228,13.161751404081043,15.0,3.7796954154078204,0.729993365852177,14192.493200189047,15.0,2.373639549278907
9,0.11503080379974873,0.916370529429634,0.9263753006925678,0.782517655239658,0.2750584931636505,0.10803702824672579,0.21233589313861778,0.24046373285616895,0.01160318697282714,0.19888493917608385,0.1646497260358074,0.7475576848913068,0.7049728315126123,0.9641878826887335,0.7406654725605305,0.44554685739198474,0.2622490601887476,0.6662481123395062,0.7098042809115626,0.9432817015072288,0.8824883342821053,0.0460435288521861,0.6062015645028355,0.4212155225839346,0.5274314031464498,0.10013744462059482,0.514722413482657,0.7942294470583033,0.15920235871955926,14.752034896787608,20.0,6.325155249656824,0.07333650266591514,1.4860408913393535,64.5,6.6071632668819404,0.056362973556638045,0.10333084034901166,18.5,6.709843320801983,0.06199908914217336,9.76395179846519,136.5,6.114877815486576,0.09041408404538775,0.266650286022878,18.5,6.681747626427564,0.07113686688204035,0.4754168980051488,20.0,6.714327634234702,0.1495314516824527,64.86241446023304,20.5,5.8965862677059775
10,0.9726591863794369,0.8170833013708851,0.5696159508706459,0.19114667667188345,0.9332321741408957,0.6372413785116141,0.017232273925723685,0.4946837105005264,0.4498855648244986,0.9675094960206634,0.6589354751642396,0.03065010370297261,0.7453862818617272,0.948067918133972,0.8859210660745216,0.7426088324078496,0.03556311316387184,0.7975795286496155,0.25323193760169316,0.34125221849805076,0.36055519077899356,0.49646127137868357,0.09359333358768063,0.24083142183909712,0.18856395175763652,0.5266592839587774,0.861749396559702,0.8581891984231883,0.3001390080656301,11.132990566098819,16.0,6.075694285074698,0.23424347274668092,2.01177461607053,16.0,6.350974506013555,0.05828149980663976,0.340830325262166,16.0,6.704812015713703,0.023083806355204413,3.92522492994091,137.5,5.730778625667426,0.08086695438195272,0.12660594452318302,16.0,6.687677009489674,0.06282227913886483,0.41916855763268024,16.0,6.7222691459319766,0.09356438077760955,30.4800132298376,137.5,5.815053685443437
11,0.11549140894538323,0.23435424855933995,0.08903254527407733,0.7126766817589869,0.15103703441346228,0.12254413915028561,0.8320084836179314,0.5589156033077344,0.8054439967322573,0.8271120300631448,0.8658793317391389,0.5251056659468852,0.5711020715268637,0.4614600991893971,0.28724905565911907,0.31581017965648495,0.28355839850510656,0.06672176100424854,0.49419341894680535,0.9093588629121925,0.17584376051223471,0.4008547691070311,0.21707565699564924,0.9347941719639533,0.4343330547492863,0.11637194104726034,0.3253681223263285,0.786055254513926,0.7896001334964491,28.125580827343956,15.0,3.4075706894674864,0.8466161637549,26.561651785085683,15.0,3.1441799052746955,0.5759251951238051,7.501892819523847,15.0,4.578137919068532,0.4810552742945748,140.14193587497726,15.0,4.6551771231666,0.3180862374543488,0.20566977480746423,15.0,5.758803417143511,0.42857973349544737,4.138610061083548,15.0,5.3310359387388715,0.6104354269699108,1405.1492394985767,15.0,3.8942113967052085
12,0.40014440638371984,0.9548364876894965,0.20892580877268485,0.13397756399135619,0.6873930401631129,0.6855150129872941,0.8901101797177853,0.042583342695428295,0.4290504066776466,0.40218038754687124,0.710519834242422,0.767781125085788,0.4143623417481307,0.49586297799304135,0.08622769518777507,0.6217577827789214,0.9736236692582203,0.7231748338706989,0.6915838505714186,0.8513033061697445,0.2659000616397964,0.9397938450004721,0.2478919580562673,0.8889670689506465,0.06924525651228575,0.2451829329076911,0.17371957490220802,0.6556369102670703,0.4783161121527392,2.902273751583421,14.5,3.68416059217883,0.8386770584896525,405.0323202979838,14.5,1.5835012101196768,0.7440807571416271,79.24450693075742,14.5,2.1950024150253062,0.730051950225911,899.5992780529551,14.5,2.3177973832918295,0.49073792069151445,29.18477490646027,14.5,2.9794230716269396,0.6940560092683606,27.129006141679042,14.5,2.830399876107668,0.7877166979965025,34765.563877441884,14.5,1.743719760254608
13,0.0308496271032902,0.19592547907141444,0.8791169219109612,0.999874497697438,0.9548089808444618,0.6954763696995476,0.07875490347528813,0.1857233097763924,0.5983909987725908,0.39223529288925185,0.545690319169739,0.06610694431547282,0.7387152589850644,0.5662933502452239,0.6160648707918556,0.9242205964999246,0.11853812234195693,0.5944940476270881,0.17963268774260288,0.41709994646840987,0.5581063417591952,0.9152839821683582,0.23503078633426466,0.8733187385901476,0.6240420408276404,0.007522680967926854,0.6060152042815613,0.5366527588122553,0.6134268576279955,61.69297163193881,18.0,4.210100600043143,0.7226630797555395,31.69728602020266,18.0,3.7601245617774617,0.3820579935329387,2.010353421855449,18.0,5.456262803410566,0.47876876258881546,99.5649776448956,18.0,4.661354659845379,0.47653208520155876,4.312248276626695,18.0,5.089797185001117,0.35394476077780507,4.226487957460884,18.0,5.61257535005034,0.6643108339559567,4756.5494310522645,18.0,3.6957686333397115
14,0.48487688158911424,0.7470805088756446,0.3391182077558387,0.8864765936600083,0.33227578785038725,0.18576904368014302,0.6920105101459122,0.7164121646003545,0.7298148296229601,0.4054779739119089,0.27200319572911325,0.9787332241395065,0.8974510133186195,0.5636914706743883,0.16412223742001542,0.729304852796116,0.18658761014726422,0.8965673451104867,0.20939573274775658,0.3751379606259104,0.320026135377228,0.9946621800765969,0.4953563546659493,0.8145134121900153,0.4006268322361587,0.10605536168921659,0.16162538497353518,0.06603562569555599,0.7821115657353648,69.31695773251768,14.5,2.474241009914671,0.7804223476744631,39.04946010329954,14.5,2.5501946269174223,0.7023417258855974,18.44745481484211,14.5,3.2673710449469096,0.6841013971609462,352.04695772130765,14.5,3.225355713734792,0.3518481115238942,0.3006779858207631,14.5,5.539460021086672,0.5986289444338205,6.732120737821607,14.5,4.002335249155787,0.6794275385269619,3458.9851694704234,14.5,3.3263187388632525
