,FSN_E_l,GPeTI_E_l,GPeTA_E_l,D1_V_peak,D1_ada_b,SNR_E_l,FSN->FSN_weight,GPeTA->FSN_weight,GPeTI->FSN_weight,GPeTA->GPeTA_weight,GPeTA->GPeTI_weight,GPeTI->GPeTI_weight,GPeTI->GPeTA_weight,D2->GPeTI_weight,STN->GPeTA_weight,STN->GPeTI_weight,FSN->D2_connectivity,D1->D1_connectivity,D1->D2_connectivity,D2->D1_connectivity,D2->D2_connectivity,D1->D1_weight,D1->D2_weight,D2->D1_weight,D2->D2_weight,GPeTA->D1_weight,D1->SNR_weight,GPeTI->STN_weight,D1_power,D2_power,FSN_power,GPeTI_power,GPeTA_power,STN_power,SNR_power
14,0.6120677988035034,0.5255883691072326,0.6543795539357178,0.6922641762643437,0.6821364118565361,0.5035463777925333,0.6892158565218512,0.6618548328285263,0.6703833639260302,0.5148658067188647,0.6219879826217505,0.5057972741753813,0.5511825391350142,0.6808196891140577,0.6005041090534556,0.6023147933992238,0.6156456378698025,0.57656712189576,0.5416660043810467,0.6201457389221726,0.6573734686034413,0.6839054248637881,0.5065739003727681,0.6308472313360278,0.5857926841817344,0.5471671252149947,0.6770467041511266,0.66952378120731,0.6353491442895628,0.5495487838164923,0.3531862884616242,0.27157128765804756,0.2799469840288357,0.2323298894566686,0.4826665077594934
15,0.6539909518571352,0.6371525699736419,0.6007801445075266,0.6567561128170974,0.6998046079045827,0.6267363641399675,0.5168442733643622,0.5377841503441486,0.5716174238583532,0.5746397279458947,0.5174891543135318,0.5342731776230509,0.5687524588265637,0.6397424105791296,0.690031270847366,0.5730399859170895,0.5717471710408842,0.5519785875385206,0.5342433081855551,0.6761977887162536,0.5631032688071315,0.6886245008881792,0.6067703743455659,0.5254793479834639,0.5413596271645265,0.5423469628765888,0.6000848978067747,0.6807802559197,0.9141693223815825,0.8598279498105645,0.6680306932974607,0.553442053329538,0.4659904083017929,0.4675314168598909,0.5965733973263837
16,0.6402654368005314,0.5390627028772996,0.5749474001777972,0.6669772894635628,0.6918344935696062,0.5111457080737806,0.6389612980924467,0.6835118859603977,0.6653132004666992,0.5828384672468586,0.5651049481903216,0.5087523962935546,0.6676370456870505,0.505346574942287,0.5243112183614955,0.5930248783283765,0.5839855978931238,0.5597700180129828,0.5618199967917454,0.6336853307855407,0.5625044971283617,0.5973849992410356,0.5266012291211614,0.5977791270374347,0.5864506943637386,0.6678503720612987,0.6021702978698285,0.5939025124575471,1.0101870244600761,0.9380507521240044,0.7425941898403103,0.6144751921938075,0.5998184187547474,0.512440525071595,0.6932255580864377
17,0.524873830102809,0.6704791682088804,0.6347138385354316,0.6251552449199667,0.5422666807407969,0.6312766477536305,0.5814232114484619,0.5901984863183969,0.6892767722279493,0.6822703792043414,0.5367482765660374,0.6093639209965427,0.5866669424500679,0.6953268039360424,0.5544497664297898,0.6210777870516997,0.5887561414222416,0.5502755587775503,0.5108935470475837,0.6791398264975635,0.6739300184981378,0.5672489435864835,0.5375985173329437,0.6470234272475422,0.5251818147432792,0.5880954623643732,0.6610671178692565,0.6451347650383864,0.9192581571977612,0.8895360606841892,0.6571459965521901,0.5731102759614911,0.5016174287251902,0.4711503847739072,0.6321635795071213
18,0.5015230702358584,0.5188372804475045,0.6809830252367288,0.5105296918749911,0.6204977795774355,0.5120417255482725,0.6702661064781016,0.562957558976388,0.6046086069815969,0.6275667406634943,0.5441008853008626,0.5611117603340238,0.5619246882725458,0.5522285542109321,0.6016119053407026,0.5779819099544129,0.6201471708633918,0.6435156963661047,0.634815292548745,0.5417069863708579,0.6745650706688848,0.6621032563528456,0.6638124223932644,0.6419803255421661,0.500105745443474,0.6136381407446752,0.5389479742216455,0.5104132515158355,1.0746363911439627,1.0028315778273564,0.8282221869043965,0.7103269640752795,0.6813352674595183,0.6104310289613146,0.7122400073878418
19,0.6902722386976827,0.5454817832918935,0.5331858134943571,0.6521795758918867,0.6145155818906969,0.6469450587866974,0.6682203245121248,0.5670422620762955,0.6085734995715735,0.6113797899360126,0.6488549561647751,0.5704431945625957,0.6091304224967617,0.6928667021377278,0.6942988350349457,0.6695755650118286,0.6026346828642817,0.508338613089235,0.6901804373506835,0.666286991973142,0.6741087162431081,0.6181320352785395,0.6326748900958798,0.544852541360834,0.52156791177068,0.551677581541049,0.5293418676264944,0.6131362992797929,0.5477623236406091,0.42712063750501605,0.2545992415486816,0.1986502912391225,0.14879653511782398,0.17118510153499172,0.39439891524956644
20,0.5600928280315963,0.6695550975947874,0.5375434445280936,0.5781006121079589,0.6915183573441999,0.5612452716892444,0.5928927011032149,0.5012884664651694,0.5049762277358258,0.6995767194516185,0.5913306590361778,0.6375521440887323,0.6328528226763475,0.6635306372696764,0.6379650992575256,0.6410843932033463,0.553902433856732,0.6821160166733797,0.6429831369110391,0.5581968731165036,0.5707780355963064,0.5999101392859524,0.6898972388287321,0.6338688159820045,0.5283310031448538,0.5796275971559263,0.5417946419931327,0.5467710119579867,0.8865499573545074,0.8412100596777894,0.6978561595780686,0.6012305406653744,0.48935738308956456,0.5466419799097929,0.5898585891101624
21,0.5573398888736986,0.5577782239069317,0.5907370572156898,0.5608452357659179,0.5842739650319941,0.5951703072786838,0.6421005578954296,0.5354866731397143,0.5860772344444733,0.5772261166222074,0.5011230868398454,0.6968232919999637,0.6319316031988097,0.5791573694506256,0.6760070069373665,0.6980751134504121,0.5745064933818748,0.6555348854076725,0.6188178767945277,0.6898129096562119,0.5040738811501059,0.6475252631004687,0.6701063204436315,0.6896757998407795,0.5739402300221161,0.5431450613226609,0.6024475695528612,0.5531000196473554,0.65455323564301,0.6468742831677916,0.5400820760833207,0.5040244155556469,0.42197587560372746,0.4484825827665822,0.49843800097133784
22,0.6395890108291664,0.5145057377655047,0.567843081903182,0.6533950266852305,0.6470476750797306,0.5492881998493302,0.6495047496793647,0.5415204127305141,0.6319374038291925,0.6231322626264553,0.6203959416418909,0.6242269925675306,0.616942799901997,0.6273119085325818,0.5777068346654933,0.5955238892435981,0.575120425952061,0.5551687954856801,0.6510934105309707,0.6239973444373879,0.6365740743971687,0.5225889129299994,0.6882819255849565,0.5098718543698701,0.5431005104287133,0.6411894391811246,0.5537973441142671,0.5067404161887425,0.8230622903724739,0.6225286262572618,0.4300588681281175,0.35860276259133933,0.23227679427846093,0.3070098944192653,0.5583817712671775
23,0.520041143701005,0.5467819451059159,0.6309413534235244,0.6561316729837018,0.6725321234188941,0.6395685685215747,0.6955165563421555,0.6473800784036144,0.5275601422049463,0.5990105062762732,0.5699735950507367,0.5362403653436146,0.6535516911462136,0.5919709225545897,0.5681457019856515,0.6797555250260662,0.5889564924204833,0.5519553127285147,0.622131762045601,0.6782596938895795,0.5560242689370313,0.6891409276823821,0.6265004187363815,0.6440055813002661,0.6708715434733168,0.548020656746598,0.6034662440052448,0.5656942841521047,1.0690871067568979,1.0260350304964665,0.8350396495275304,0.69508051152963,0.6949835068955411,0.5700990791013301,0.7584880033735069
24,0.585413457564507,0.5139073184460682,0.6271281368925927,0.5942964164612967,0.6916086334808599,0.6236897091061653,0.6116608163772934,0.6587254334504581,0.6998571001210872,0.5524455919509385,0.5149081069139971,0.690661478827064,0.5848707496822246,0.6141812848079904,0.6191555805278155,0.656919068996354,0.6801084018698234,0.6408786174812632,0.530809240713654,0.5378681722215272,0.6345323277155598,0.5351790098412559,0.5105844979425634,0.6960789878189426,0.6381002231742886,0.5758380176245782,0.664840803716123,0.5913597970610193,0.9204456271221234,0.8428698376981008,0.6408798609488896,0.5908549400958658,0.43335457006718775,0.4684464296041262,0.6620529539804196
25,0.6316651666525388,0.5552483925538936,0.5530651340639515,0.6342017199726397,0.5094019127720006,0.6376720546189227,0.5537159402514016,0.6787906276810178,0.6625284202574128,0.6250210294010445,0.5993630321655293,0.5951655623346478,0.5503465046355003,0.5809467364474143,0.6154250263211278,0.6950135238113408,0.5790222239686884,0.6112581395934381,0.5149900829961798,0.5205417328216134,0.6261621346801662,0.5628798434594412,0.6383827070683771,0.6120107576794258,0.600122763099208,0.5498912421063696,0.5607239836136171,0.6575056898864944,0.7433645830085294,0.6208025098424417,0.4235772635276124,0.3356530996103658,0.2769187524856263,0.25298786854148686,0.5194580838348424
26,0.6692412957965689,0.6063295708185314,0.6790097453386941,0.6275554524220937,0.5001660406526445,0.6286545295439985,0.5003555066422787,0.5611271410879844,0.6648534949461736,0.5082675089104151,0.5602070751027577,0.5567976896402441,0.6508446854749765,0.6135195135613207,0.6856378147434236,0.5945704595250555,0.5030564615423463,0.5759309926686629,0.5807848578364382,0.6299361191736732,0.6554148983118918,0.5525969806716375,0.5915196474109361,0.637403710887193,0.6138471700265344,0.6925635926793268,0.5527403290647347,0.6313838247455247,0.747046152042479,0.6183590741724679,0.40680871610949004,0.323288144806619,0.2729770860902821,0.2796786914504087,0.4949589891697152
27,0.6173327570617879,0.6500174255036043,0.5395790025038709,0.6432614530266958,0.6564207202458073,0.5150967850861214,0.6505842182255503,0.5526137422487689,0.6399491160104074,0.6147527267440726,0.5772306105492954,0.6351106267626812,0.5157986804610011,0.6411630470703109,0.5966972180258381,0.5803863070742601,0.6997248620231254,0.6829794081921795,0.5429591852192299,0.5594474371702922,0.6559324725086491,0.5071087005726601,0.6449615374666633,0.6730163703885512,0.5252672215787271,0.5792951427912686,0.6590898516778573,0.6041871227902478,0.9007881114721668,0.8572248022611114,0.6886801980224929,0.5733724125032145,0.4413806707436371,0.5285499599234258,0.6791049422897543
28,0.6219558293839819,0.53405135111812,0.5028282675719853,0.545619912016892,0.648068530375872,0.6362576829057641,0.6228496362374004,0.5613449193415059,0.5467392467707632,0.6513698311285758,0.5985078594189158,0.6140265421788847,0.6826731308495643,0.6482197861000969,0.6897461784278408,0.6215963401545225,0.6281162822688833,0.685584648302939,0.6946721788469937,0.6567868639272835,0.5221694993142318,0.5491496729797023,0.5437623492280161,0.5390908756595132,0.6747975794311879,0.5482719338995752,0.5371469777314031,0.6714339491896538,0.9639511955195602,0.8789699446065501,0.7056467995750147,0.558757492642485,0.4889393011655883,0.4549644123401364,0.651884668683555
29,0.6212551165419162,0.5044484560156487,0.5977472244924226,0.572068205708982,0.5717159816405482,0.5893397027448332,0.514746867949522,0.665660895308728,0.5430044230127399,0.5877599261630642,0.564270664325359,0.5244942746657304,0.58438501330168,0.5694627767628436,0.5771402199301002,0.6784200320944769,0.6296574314674708,0.5617730613958156,0.5933579376176703,0.5398491013803458,0.684224080464597,0.5129913937444045,0.6905101105708369,0.6930138316799357,0.5160451058143917,0.604354222958597,0.6147835591467619,0.6424893712007216,1.0685026316154087,0.9946577316235738,0.808201869146917,0.6652603511631237,0.6511312652490704,0.5761602625175734,0.7306080720525656
30,0.5692308702100537,0.5417826922910116,0.5539669597785492,0.6753528515697601,0.6972927482449506,0.5508217379688153,0.537797073299263,0.5889363246155656,0.6570512551826314,0.5825599294897755,0.6415856601088873,0.5537009194892706,0.6761903458658728,0.5790272926441324,0.5405926241264015,0.5397824213129158,0.536817907696754,0.5988262896497648,0.5916010079897404,0.6635064943266687,0.5478301653904503,0.5912299751794506,0.6746736337061398,0.5411343494120235,0.6951798897190798,0.520895118666184,0.5727506241149525,0.6605506703839809,0.8711074220700356,0.7284554240860353,0.5193737831824604,0.41293201991339795,0.40780425043662044,0.31527198347449276,0.5680064369509421
31,0.5284039384121672,0.6338169784548738,0.5321686930605005,0.5125926424945768,0.6491908952516259,0.6455791716519531,0.5965820035477446,0.5876737414484421,0.5364682084829158,0.5776791397851531,0.6406106731344833,0.6663038536891062,0.5812312244556518,0.5052051059217296,0.6350955465655717,0.6599200409915013,0.6058593941178062,0.5893531574237719,0.5090082631080032,0.6057526263105371,0.6338151298076912,0.5714829723884297,0.6144663616943316,0.6493497539440123,0.5437412862532424,0.6470545264508152,0.5549509968722228,0.5051407091816803,0.7097465514330198,0.6843432009276368,0.5857385077491113,0.536179050762251,0.4347943945479261,0.47112049750141016,0.5185644683906163
32,0.5132403723662837,0.5098871160465315,0.5614826504596011,0.5955368461006088,0.5781498272429412,0.6672749600020604,0.6691970861091328,0.6950683933953284,0.5777906640731354,0.5306169587256346,0.643620792005437,0.5747553066596293,0.546101996283292,0.6848991291320783,0.514009722042696,0.6184711537414165,0.5796370758647903,0.5560211492270193,0.5126248799608529,0.6562248548266143,0.5514779227513651,0.5164112019169117,0.5125173992895332,0.5397631791003412,0.579861074071339,0.5701282279431616,0.5210214867996841,0.5020246997666523,0.7245115701255679,0.6875009430863813,0.5390019076631725,0.45663892481142976,0.4039268677864672,0.370746454176172,0.5125757129856429
33,0.6308684532834202,0.600478272029448,0.5910203236536833,0.5622949013311744,0.510524193382466,0.5043069541258374,0.5988171631376152,0.6067761741683875,0.6184986463205026,0.6127404355509876,0.5793407365181582,0.6293864606255963,0.6965587330043046,0.5707127677253687,0.5951798103585857,0.683888529649092,0.5670811975562502,0.6700369328794057,0.5719894081873127,0.5171644287498779,0.5404554408997284,0.5335452637857053,0.5173323905243995,0.5351834080988995,0.5226388964686774,0.5936481830410106,0.6123567203753615,0.5337167022472261,0.8201882166054283,0.7841518610609913,0.6680721622943161,0.6180016204864591,0.5160537362239607,0.5135990214164989,0.55394155207292
34,0.6653867167085296,0.5313488564073213,0.6966803854000166,0.519904060466258,0.5497442036134068,0.5750669742611124,0.6346644005753745,0.5688307903993503,0.5423580439544274,0.6674130048379409,0.6878647737281207,0.5589233283104095,0.5711052958599928,0.608672295191068,0.6501154994398192,0.6067605282910864,0.6786338900840024,0.5911766929352683,0.6850803128007114,0.6821953478138804,0.6243260937257696,0.5701294793274494,0.5370359700372676,0.5231019486481571,0.611652947245266,0.5857301615723957,0.6461482805886939,0.5176376780907488,0.7905707034962984,0.7557102253764133,0.6365828514633273,0.5308820350069943,0.518976789278965,0.44512242885430187,0.5682880455896907
35,0.5877849502596971,0.61645400341473,0.5903812720396799,0.5168352999378045,0.5111448634861744,0.6068325534193216,0.6320685716894388,0.6680102728463209,0.5837880175411123,0.5023862242546973,0.57844107760078,0.6730380673515695,0.5889507276714687,0.5580219949041628,0.6305686420967948,0.5141993960974884,0.5755198773485916,0.5491101353550334,0.5887549265451938,0.5071138175320397,0.6690253727313137,0.6345292428854912,0.6860184156062344,0.5847030980299129,0.6958020325308876,0.5660079206452227,0.6482511967893037,0.6822996113523047,0.9091777617962582,0.7624846533023536,0.6108885483597543,0.4962553271492176,0.38124803434370774,0.404874527245707,0.5781205388359753
36,0.575454171410597,0.59080077869314,0.5910193190686033,0.5553541671038486,0.5875674144879751,0.6780658828929006,0.586348030805016,0.5901358166506494,0.6602197320377131,0.5150800660887983,0.6103414368430603,0.6556441988883314,0.5550985933865041,0.6096181452592462,0.6040704460481706,0.687532171649822,0.586497846098779,0.5724174477026156,0.5605579703637701,0.536364836788599,0.6533594931547806,0.6591237803711923,0.656022963387947,0.5848767140647352,0.5949119108248803,0.5856325893593136,0.6297133872703085,0.6652753455982222,0.7970713039009228,0.6789707870160329,0.4725162802801752,0.4217626258102691,0.3094642242444967,0.3371110864164985,0.5194719848941669
37,0.585921393037732,0.6174473196757233,0.5592440763542319,0.6297669780766901,0.6334624490225498,0.6325502813007587,0.636222187984934,0.5274239556071402,0.5485261424723321,0.6902498008990564,0.6738173574775314,0.5030779719374657,0.5162470502039933,0.5978478778753977,0.5941667514832314,0.5009443463392576,0.5101841981243452,0.6871188607067704,0.5748077356784642,0.602685870929971,0.5838010590098135,0.6459951634882475,0.6667331304593394,0.5228667417119855,0.5215663022528446,0.6642063696834518,0.6721872523905805,0.5378053597754704,0.7497818972583624,0.6770113392048046,0.4756874154209827,0.37416515144304063,0.31122287753539973,0.31005193717323365,0.525719960798432
38,0.5616788269080487,0.5639893089955305,0.6042690595323269,0.6276919496276206,0.691320666672112,0.6836964928929945,0.6269868240565705,0.5376404992985332,0.5409961384205699,0.6121887519810804,0.6983881958713059,0.5844616534965518,0.5062398296763102,0.5710680686920316,0.5727393623401521,0.695654777595122,0.5559169594489728,0.5774928693204863,0.6335911523349723,0.5812362518632378,0.5555155927052077,0.5735794756703704,0.5405096514382068,0.5679310211682876,0.6886224760384684,0.5511051700484041,0.6920769684998528,0.5808773443399049,1.0189149197270686,0.9148065164333251,0.7330452161883191,0.624262636992228,0.519041740921151,0.49879390198626256,0.708043976855226
39,0.673356161776188,0.5533722859228244,0.5540383095920625,0.5168195061370289,0.6498160184261281,0.6985677789350637,0.5046264295477867,0.5836688071076673,0.6030739373138584,0.5078320304262145,0.697458333611652,0.5924891538350557,0.5437388825756427,0.6043956972439581,0.5037536935199621,0.6793356715976501,0.6314938693988763,0.5483317703603433,0.6116005366306303,0.6529167238906973,0.5171915025666597,0.5172663955535088,0.6134404804006881,0.6516003457923331,0.6702140474225833,0.6050962252544598,0.6681686471960127,0.5219234841156744,0.900634358007999,0.844688347210095,0.6369374620500656,0.5619297528343727,0.424827368439814,0.47209579521259193,0.6602174476726442
40,0.565350296596058,0.683881950129415,0.5559683181685324,0.6858193978510478,0.6278600190888166,0.5614941535222406,0.5587630672886646,0.5755048055231625,0.5214179758764306,0.6883465445931279,0.5676129588636121,0.5993562122104289,0.6831332536328782,0.6339082898780727,0.525063063852961,0.6833436008663905,0.6050056412149744,0.6484487175212706,0.6995037451647066,0.507688669625249,0.6855483674978797,0.6742905467718878,0.5499775986858715,0.6253334366406009,0.5528115965539101,0.5280019918409741,0.6874429687709046,0.6353525755865447,1.0600109701255966,0.9962104260108267,0.8362687542131788,0.7467361231912433,0.677049187966502,0.6093515639817888,0.72054714694714
41,0.6741470366121435,0.518883628972994,0.62353296412496,0.5759825338694142,0.6984377307781836,0.586528114334297,0.5985047706556836,0.6848874088854703,0.6147384124534054,0.5630476952873873,0.6141204056571947,0.5691224068799522,0.563939182735499,0.5743770211857688,0.5324598420273894,0.6543358006997572,0.646406975131695,0.6017215173343026,0.5081461008939345,0.6590887340631102,0.6840501897210263,0.626601183018508,0.6729618414590657,0.6749636972310191,0.5576844155386728,0.5761442518948072,0.550655439640704,0.5501432991664551,0.9166604560042592,0.8577199352427874,0.6189060724680571,0.5171511994492258,0.5014538709566853,0.3888223023296472,0.6467275059166346
