,FSN_E_l,"GPeTA,GPeTI_E_l",D1_V_peak,D1_ada_b,SNR_E_l,FSN->FSN_weight,GPeTA->FSN_weight,GPeTI->FSN_weight,"GPeTA->GPeTA,GPeTA->GPeTI,GPeTI->GPeTI,GPeTI->GPeTA_weight",D2->GPeTI_weight,STN->GPeTA_weight,STN->GPeTI_weight,FSN->D2_connectivity,"D1->D1,D1->D2,D2->D1,D2->D2_connectivity","D1->D1,D1->D2,D2->D1,D2->D2_weight",GPeTA->D1_weight,D1->SNR_weight,GPeTI->STN_weight,D1_power,D2_power,FSN_power,GPeTI_power,GPeTA_power,STN_power,SNR_power
10,0.5959313906460559,0.5542955282006156,0.6110799419699726,0.5710084826637931,0.6283784690060887,0.5673519938825671,0.585739975440511,0.5622091388020228,0.6273206520305029,0.5695401937718548,0.5564796549028264,0.5981381243746188,0.6167298616138212,0.5790658717553789,0.6234434391377888,0.5809274820477798,0.5950551132914573,0.5572654358532255,0.8192160893168265,0.7760706269713122,0.6698463835183842,0.5849843445218192,0.5166329306215787,0.535126312058338,0.537945376459279
11,0.55694375968085,0.5923405248410148,0.6277858098897453,0.5649516617046773,0.5730072885821502,0.6272487165240754,0.5900309704201677,0.6416529580668048,0.5992349846456984,0.6280890962234377,0.5781101539167206,0.5627767105074541,0.5897215650648632,0.6303302884367301,0.5953411065242074,0.5678996402258943,0.5939691588792994,0.6172458700650151,0.7932303265979164,0.7181123679398678,0.5749157154828142,0.44484022837702764,0.44902500033535,0.41261169066222997,0.5099182046779608
12,0.6351110034568493,0.6195764404758647,0.5725062194506627,0.609525115192644,0.6005994135250987,0.643988238401094,0.6330462785883774,0.5814349620394106,0.624054854837666,0.6162772302247995,0.6120177999675704,0.609604716466025,0.5652360324586438,0.6432913140332686,0.6130408859127789,0.5860313655444676,0.6286188994141894,0.6463503989197023,0.6930382827209194,0.5813890259626988,0.42467377096399833,0.3303577445268365,0.2711597405901733,0.30109941091137726,0.5113556817281106
13,0.595501318677753,0.6023260181075715,0.5585810915280589,0.5792777338680504,0.628486896117442,0.6255060498902318,0.5659279891493664,0.5997290507293072,0.5792038376919045,0.5729142057086161,0.6296845867378222,0.5894725948836225,0.6187957233275929,0.6299010011149909,0.6081964956519936,0.575447344773956,0.6393957725436294,0.6235169407058507,0.5093492589866815,0.42825237001160554,0.29676231682529053,0.25744015320896346,0.14268861487938514,0.19535963422869965,0.4410877774353469
14,0.6425390766158123,0.6155971488630754,0.6307053842783805,0.5527946278037885,0.6113471661376525,0.5998793147281621,0.6219865469532259,0.6424379173624631,0.6258331777525555,0.5791069967060928,0.5870192078564737,0.6066804579964278,0.6112339649685012,0.6247489435167137,0.584295473974782,0.5752312497699843,0.5677098110450546,0.5557113878031443,0.6804259567293082,0.5912009041691852,0.43262133781163115,0.3830975443790034,0.3106493679966745,0.23508884563314097,0.5001509871093938
15,0.6372050836850306,0.6465624365601034,0.5949436936483739,0.5516086589643899,0.6470608036439252,0.5790426003081282,0.6094568490744392,0.5505456184870003,0.5726948823600886,0.576291177212489,0.5862379750081527,0.605455026496809,0.556217762042672,0.6365133832971771,0.6101956047426653,0.5833908428890081,0.6075048664787192,0.6038297476054635,0.8181887272232238,0.7526077203355678,0.6609731035822596,0.5590125724617095,0.4769922953860303,0.4229610936687899,0.5677632152805561
16,0.5875245625743825,0.6150579648177328,0.5712393594600171,0.592800462232668,0.587280518389176,0.6465879690170742,0.6265349685429855,0.6223089091704066,0.6419126555384763,0.6120940302210349,0.6240677942560202,0.562754758139737,0.6024452833575444,0.6488181788885525,0.6006057349928331,0.5856605446303875,0.6317584754356648,0.5617828928623355,0.7796387636332136,0.7081479541350741,0.5871617455363123,0.5285632473678402,0.42012730879780047,0.403715382457551,0.567409835443364
17,0.6117754750921489,0.6190752181816642,0.6487747614717562,0.5794672655335503,0.6307113595335193,0.6480937235632743,0.5808257078369992,0.5855020298607366,0.5865994583571519,0.5744369971784284,0.6443598818201808,0.5879970129385049,0.5600703859262149,0.6370997272237462,0.640507402483647,0.6026302232687077,0.6472922314755994,0.6005648967871183,0.7779855009750876,0.6859494569081686,0.5770896881546688,0.4556932970882313,0.35939872485531205,0.3417448891134881,0.531219873797876
18,0.5575965055666323,0.6282805544905227,0.6405984248169575,0.5836409293020042,0.5658780305527719,0.5547034437623459,0.6379001642447356,0.6052617596881453,0.5852332878933487,0.5788647297429733,0.5920954074377278,0.5950807469870029,0.6017184906406373,0.5661426581561174,0.6147089908497051,0.5556761903542247,0.5508531946827065,0.622694144613598,0.8383976479534899,0.8084735370306586,0.6906590302806976,0.6064216149435384,0.5427617706320144,0.5176427314192669,0.6344037508779581
19,0.64367131409342,0.625581534833453,0.611213643371661,0.5881328422160448,0.6337779199032426,0.5505787044597822,0.6216095450498546,0.5891541374083227,0.5785648310400128,0.5796339002065588,0.6222372690655087,0.5593725247045737,0.5530271002899337,0.6044156047515801,0.5965965346866816,0.5696468781850813,0.589874311086401,0.6394451840624791,0.18736535568142967,0.08896254442607684,0.06004797875019567,0.042390515276672903,0.08377231135726998,0.09457429229436466,0.12822342797411845
20,0.6078830990725772,0.6151218311007935,0.5578612554469405,0.5979659415305392,0.6462747564478026,0.5811525759153564,0.6219670534154956,0.6069897277735851,0.6185279378335763,0.5811837189779254,0.6163362619770452,0.6494905818742698,0.595196981153798,0.6440274120460475,0.6126540134163898,0.56364363767465,0.5663068609406735,0.5544415826266679,0.7714950024960785,0.7183003106142335,0.5799882094607053,0.4263255784774878,0.4487295405674354,0.4217475030053388,0.5639495187848615
21,0.6091135998737432,0.6416962923350121,0.5610620726782347,0.604743836789102,0.6381494727455822,0.5994928224003527,0.6072093209522591,0.5858813919900909,0.6185963675671019,0.6127640401848091,0.6200619803022328,0.6156039216385467,0.5894222408273373,0.6202375170489915,0.6276314931538125,0.5993146663371504,0.5592528838457546,0.620928092764322,0.6864137082326333,0.6024872592261374,0.4352689828761326,0.37987783111834655,0.3814375578041188,0.27498582670564836,0.5046384591310619
22,0.617637721028886,0.6028868208921822,0.591147200373576,0.6477683347474539,0.6272201772638496,0.6353839651537699,0.560853298885625,0.5932911027531759,0.6483327749436464,0.605812975494413,0.5734996009131184,0.5787691795148192,0.5790959281652084,0.551180522524395,0.6420584863765968,0.619001552860373,0.5845801687419232,0.6024483134860523,0.8226821290876701,0.7160313765954944,0.5948093936033207,0.4785803972183435,0.4441275039976172,0.4092655808381301,0.5245991390634097
23,0.617834098930013,0.6407513025805117,0.5640301389025755,0.6430242110500656,0.6315485372839399,0.5587493335915893,0.5507537226807914,0.5987031188572491,0.622854263683335,0.6262884834972433,0.5611092129083872,0.5846084847946267,0.6197269819475408,0.6001934049122422,0.6327206886200448,0.5517827978598014,0.6244263591084265,0.6155738961000974,0.6093457142643989,0.5601386631248362,0.379692547648307,0.3581138924077911,0.23480575323245698,0.26540439356496814,0.5245198746347439
24,0.6294203545753593,0.6288726324639038,0.6147789861845268,0.6341718240958637,0.6367061254068116,0.5778097044269563,0.6325670662359666,0.560391891766191,0.5522590614572513,0.6493868023404203,0.6488235726689783,0.5954342389404897,0.5533687136712552,0.6496437167419368,0.6185400706059981,0.599636837841223,0.6122591172535122,0.6055474962872629,0.39945927297241846,0.3336355516155242,0.17198832202059278,0.1328606066329106,0.1259288555641208,0.1378059793516767,0.28887029380918905
25,0.5890694944499663,0.5681723809682899,0.5890611162605056,0.5660153208319498,0.5806845923361488,0.6319990966945223,0.6075708457249843,0.5739303032873126,0.5797167035488455,0.6359421888944613,0.6067934215149454,0.6434590670248618,0.5727956758194472,0.6339308801500414,0.5609659588729394,0.5695110469231132,0.5508021481883748,0.5889565425668386,0.1722503386902332,0.09668371600931833,0.05146205155670965,0.05002792326263915,0.10062115303193198,0.10121202473915716,0.13363850285848874
26,0.5815634947168608,0.5721865938435144,0.5888646387211983,0.5837548258010012,0.6353796489534558,0.5599721739158201,0.625121987574456,0.5577442962985518,0.6329621508744157,0.5858124638402072,0.6051558889004516,0.5747210940333218,0.6487923375574733,0.5958736133375931,0.5720256819231022,0.5638362163674604,0.6089372936030683,0.630490057082232,0.8333592377421234,0.7807477227599664,0.681553844686634,0.6296346887501824,0.5339095023649896,0.5046905839509402,0.6299343793423955
27,0.5910513875650202,0.6011391337878697,0.5650151836347018,0.5575761165202758,0.6404295340489691,0.5602081544029914,0.6461193285217015,0.6486209088943737,0.6005962235647597,0.6381584080544487,0.5882910192985755,0.567744303621076,0.5528103920884094,0.6172668829130599,0.6492498186019033,0.590109220917179,0.5880990468387188,0.5863382535926076,0.7681543535238136,0.6571798330253523,0.5128646681487566,0.42288397643353737,0.2839676041503776,0.3643806106318321,0.5970579566926614
28,0.5710537753336493,0.6435992787580045,0.6368759085195734,0.6130741061478371,0.6292549902888435,0.6325318422257401,0.5898226905668595,0.6099077359781417,0.5668990386157096,0.5717219821833037,0.6107262993322198,0.5853880349137538,0.5556030468204132,0.6325388177931457,0.5510356298477168,0.6124771520429182,0.6268088776455714,0.6257300057084184,0.8179120297232179,0.7474410685194754,0.603693249573397,0.5166547373536499,0.45492032218733575,0.4501094698078097,0.5620061995278832
29,0.5647998524160877,0.5719991126462105,0.6395959813087158,0.6335077563703337,0.5642764700909781,0.6066460433602878,0.5925196488220228,0.6264826408414306,0.6289923712686706,0.5655343646972594,0.5572152758637522,0.5888203687756263,0.5632016685959093,0.5818547547958379,0.6016375176844554,0.6035595580310883,0.56919297716416,0.6123149623386814,0.7960389898815068,0.7139428005896324,0.5793650305645134,0.48120689957276885,0.3852283580228691,0.41389082757245876,0.5850442328181213
30,0.612073108299592,0.6207959985269051,0.615172782760587,0.5562507794621526,0.5854553505737043,0.5537639101253116,0.5932016445253908,0.6478467761890198,0.6133793033594687,0.5693584960456615,0.5536858179501105,0.5647018375169065,0.6158732916071259,0.6023896766781254,0.5885354321689179,0.6476259330163241,0.6337652698778268,0.6277477045739727,0.8067840109005099,0.7694987306657538,0.6735867237998174,0.6247499653739623,0.5176786668160814,0.495635737827733,0.5330252750788782
31,0.569080823023609,0.6183935074610473,0.6234399656823033,0.6260555896577334,0.5511404633675363,0.6423812977354817,0.6397884081857171,0.5579773961805459,0.5878033057995478,0.615170632242155,0.6400885229810251,0.6063194365155724,0.6447341492430589,0.5931883617819631,0.6082568987060508,0.5575072704264596,0.5706175951090072,0.6037419439934049,0.7940396523673415,0.7565879209863499,0.6069508294278483,0.5683537827800164,0.4866778531083988,0.3833140120662671,0.6188524613092912
32,0.5872600512504111,0.617157456983379,0.5511013198565183,0.6231522846374034,0.5809279312743018,0.643600274370785,0.5893411283777572,0.5917660234681564,0.6085548111469947,0.6285034410530053,0.6290911880051856,0.6167631977764054,0.6418606901621283,0.6008230502587945,0.633311354586502,0.6416387929732031,0.6268585035629878,0.6006415830336194,0.7887452490659054,0.6988823469153442,0.5468213004126765,0.4622945602343206,0.420601142698722,0.4168827613920604,0.5325365527968952
33,0.6406359198175781,0.5677308132203192,0.6024072538760037,0.6232748556144361,0.5546774424054132,0.6071505827646514,0.610455959590767,0.5566458283697564,0.603595222697901,0.5635768022784983,0.5645272069446685,0.5661780447968997,0.5595014732725117,0.5888545918884167,0.550173253688087,0.6339799231710465,0.6435493048595249,0.5562972118229931,0.7740942739959887,0.7029134059338149,0.5839786163629264,0.4573722939127572,0.40607858395866775,0.4038224233248748,0.6116545822613042
34,0.572223773488821,0.585458184996895,0.6419985709459652,0.6267140539891904,0.5716243032625888,0.5935802650962146,0.5781052175518377,0.5825745610498694,0.5982263539994516,0.5592998779709974,0.5963413582873722,0.6066485561116572,0.6035704452244245,0.5973103161686972,0.6284754327556952,0.6193175056622292,0.6211535614882775,0.5759690190559216,0.7875556149737555,0.6747737744591467,0.5658036084856629,0.4889949373411557,0.4020050127104015,0.3707065320955278,0.5640790534993129
35,0.5607385996276929,0.6497180749245187,0.6061683649684302,0.6408439886780735,0.5932862282835482,0.576744609154968,0.5990890581740134,0.6184280720675265,0.5780629046117142,0.6249267778984563,0.5805615974182716,0.6231457071424495,0.5899623185164029,0.5762428595085285,0.6322223176765333,0.5630182597549368,0.5922084341769562,0.5569366167934894,0.6587882886626778,0.564514170773064,0.3927512719753745,0.32264268149456976,0.3172242112194027,0.21692311261261316,0.49832221527992077
36,0.5987775214986869,0.5999949255217091,0.5927105387284822,0.6459872082947277,0.6416817679903228,0.6285465540395232,0.5899878696103636,0.5826325096071625,0.5857734268295675,0.5514543786805485,0.5722738647407454,0.5797454905457695,0.5536461641413045,0.6257194931874671,0.6325569722050544,0.5805935451557042,0.5601514127508107,0.6419827210700482,0.768217213994126,0.6535704762192099,0.49595522756253446,0.44906495818684167,0.3671400299314408,0.31160837574296446,0.5612233497055379
37,0.5561722328057692,0.6141666310752991,0.589501035145366,0.5516834417190856,0.6473292687383704,0.6152748457417768,0.5647324746392652,0.6002228707485945,0.575205393005819,0.6146514279074055,0.5550719363193755,0.5605772211269101,0.5543158917434419,0.6080269253255294,0.5583236800000764,0.5859419886566024,0.5512540933535578,0.6138459156089692,0.41979638089131155,0.3179403730680451,0.19681588711049508,0.17603598553968589,0.14923556387602285,0.12916378275032858,0.32253827722397255
38,0.5731573447989036,0.6038397866460975,0.5971795832347052,0.5942463020471769,0.5730773014267283,0.6042259728924281,0.5914993622217016,0.5711423095712349,0.5871548928519419,0.5539588629334685,0.6294996333051157,0.5593166781418336,0.6347998926933236,0.5957063056657089,0.5632206549999705,0.6202757215022254,0.6231116873351523,0.6143294045436318,0.7968752410625116,0.761291423495477,0.6339270312596991,0.577074834929367,0.4608892659104605,0.4722326542899732,0.6075344148319168
39,0.6362579028743343,0.6345648090451566,0.561970039485647,0.6089361348329967,0.6180609179324862,0.5853192849330401,0.5575009383902813,0.6466790277138734,0.6336378814818089,0.6181948868799303,0.62478729587447,0.5672066391487225,0.562181615149827,0.6447206491206618,0.5941709606956059,0.6196050760975645,0.6178593776223265,0.5886310333413365,0.47252366719614874,0.40459642970419984,0.25571644409918376,0.2123664560460462,0.11907038912196465,0.18192730303389762,0.40710907440155686
40,0.6436790306623323,0.6477465928446499,0.6238601044561833,0.5816934068258539,0.631033332168024,0.6173698355956438,0.5979313631755262,0.5844797363062914,0.5847490079915703,0.5965790363276399,0.5976511774897796,0.6092832325456506,0.6252187919858911,0.6299188163406506,0.5649010098408157,0.6210320021021432,0.5671762989994306,0.6127118552606341,0.7702221885481058,0.7011403085616706,0.5841931878084657,0.5479567904353773,0.39633773175040565,0.4454415651618526,0.6155390776119422
41,0.573278661141015,0.5685889008678406,0.6297755910035561,0.5680595637801508,0.6227682308936674,0.6470305352931858,0.6443481854562689,0.6479083974659627,0.6347963818481346,0.5872472450003219,0.5783408293756738,0.5723491897710776,0.6007569181362425,0.5509808033146295,0.5791459820710357,0.608862620060336,0.5905422967605508,0.5825931827586978,0.8130505256072684,0.7776585746160386,0.6189172389091612,0.5818712041983114,0.4827803849515065,0.46243822482779073,0.5541740335337987
42,0.5788557337788472,0.5935742898321923,0.5653913294639275,0.5872459259682383,0.6187798892898826,0.6019184913679347,0.6022689986558956,0.6429284167204714,0.6337493922533766,0.571837878180014,0.553050363705443,0.5825276262831394,0.6026753211210258,0.5514659785570304,0.6338224962850858,0.5854904307369359,0.5841912521205295,0.6004909923422427,0.8187820635859103,0.7749540305525333,0.6636014815682914,0.5597047588149661,0.49479242814155405,0.4781752312339033,0.5754640536954008
43,0.6437339117880495,0.613108319325894,0.5560541745772708,0.6303042054349933,0.5761728511545354,0.6285268512337552,0.6363180313063485,0.5753821263267954,0.62049264197309,0.6380503430409734,0.5517823531629431,0.6233608668799767,0.5670223878727273,0.565515860938255,0.5916147700479173,0.6209662842650554,0.5820912094382322,0.5551637358501942,0.8080498044479556,0.7659016603312461,0.6462125449792829,0.5518974144022653,0.5314378704687073,0.4560335815081155,0.6060700713773388
44,0.5507608989341936,0.5766217679216016,0.563186073644663,0.6134216868840973,0.5535984644208554,0.6317332173492728,0.6158927316857556,0.5894848904462988,0.5928262747039919,0.5893452759671537,0.5894540068945213,0.6099478981746941,0.63727773268337,0.6344436449057163,0.6320484785698454,0.5609568186784776,0.6235904961039404,0.567734795417213,0.7939673353730132,0.7445659336412731,0.5839150252237771,0.49378852064983997,0.4309039389028896,0.41265748251776657,0.6383837042285536
45,0.5756813779773374,0.5825846839883182,0.6289691623141311,0.5958717339355476,0.6015794698069665,0.6223546771457587,0.6266499407853211,0.600091217568563,0.6065552603425673,0.5655220773831403,0.6264693804804973,0.6484581370231429,0.612245482998105,0.5581685307811463,0.5868204362483975,0.559830795413544,0.6482384484787972,0.5767714344611976,0.8513028943967079,0.8074515385298091,0.6758288144094624,0.6013444894197251,0.5446745241158376,0.5467906890542199,0.5895616062433544
46,0.5567237942425529,0.5902773155471187,0.5784449517270716,0.6276298104348139,0.5963995496777892,0.5515545624648548,0.5814246628715349,0.5555072539094699,0.6047271455269329,0.6476574497609766,0.5883005945019902,0.6106124629110194,0.5828343371250768,0.6161102521217215,0.5747367836983307,0.6494700936688007,0.5780530576616779,0.6467581943878074,0.775037388097246,0.6677847759953276,0.5240871151076051,0.43764214361394027,0.38544469174906937,0.393249518392859,0.5138427447924269
47,0.5512239026611583,0.5960311699456174,0.5841290939252185,0.6019700049982825,0.5710184685382346,0.5509022049818555,0.5792995791514396,0.6078169497980196,0.6376813603615699,0.608162342405538,0.6394267225131811,0.6394022573529968,0.6494256973498896,0.6419979397168476,0.5896743643586868,0.5748814365694471,0.5763479843592741,0.555803874406472,0.825015815891707,0.7932322061390863,0.6600065045348945,0.5738560748888336,0.5408960797505465,0.4555592338110369,0.5993026692600217
48,0.6005959554464738,0.5951512543345902,0.6180359938928939,0.6493141011997483,0.5568498106532903,0.6160392006429617,0.5724109069035729,0.595826955957238,0.6047020088150321,0.5736205001728668,0.6209290993908528,0.6027683089737682,0.6035757241454123,0.5866123242950099,0.6243174393191039,0.5688716112938177,0.5550358801274791,0.5605468041370746,0.771444676639492,0.6903127418149443,0.5538074082778219,0.5096082674570255,0.40894466369691773,0.36402727804466517,0.5509290680742387
49,0.5859928247030795,0.609417447459264,0.6390872524657664,0.6267913020509591,0.6030044519039934,0.5789892111345377,0.5998492353915845,0.5831520147612732,0.5822860490144013,0.5655723918192161,0.5743988013529675,0.5737307725234759,0.5817643348956824,0.6155469242201663,0.5587525633154443,0.5578318740890952,0.5584277117510569,0.5701944562229532,0.7981766109227969,0.7563769977798895,0.648781717633724,0.5411689829970598,0.467978080691553,0.49760312390501243,0.5922987815786352
